t sp li co sp.sd li.sd co.sd
1257 25.55 36.95 0.0559700454031713 3.37911542457957 11.6369420834097 0.00820751559325533
1267 24.4 36.3 0.0606105754110865 3.6906710272766 11.823705003086 0.00983800549296169
1277 25.55 36.45 0.0547134714239284 3.25212481148459 12.1415987848648 0.00736181673290414
1287 24.25 36.45 0.0608090872005605 3.94535036133475 13.5432057155103 0.00857200198436851
1297 25.05 36.45 0.0578975601679134 3.57586941949271 10.7187734962148 0.00963435488695
1307 25.35 37.2 0.0578687495196583 3.52845575287547 9.95569131068678 0.00895281870704993
1317 26.1 37.8 0.0549228556445736 3.80995924829705 11.6826456989124 0.00707113654574375
1327 24.5 35.4 0.0583615056855886 4.80679343823871 12.6007518572671 0.00630138627986707
1337 25.25 36.65 0.0568812298731203 3.68317654663528 12.3342697605621 0.00890301056897937
1347 25.2 36.45 0.0575261869977794 4.6407803336576 11.8120144010463 0.0103916409804714
1357 25.6 36.5 0.0551514528790386 4.30910907875765 12.6095202129185 0.00976758473180002
1367 24.8 35.5 0.0564821053742731 4.20025061908904 13.5743566291275 0.00738741669066808
1377 25.25 36.25 0.0565264376986642 2.89963700087478 11.529709906425 0.0121737895234489
1387 25.65 37.2 0.0558367081681345 3.96398258002439 12.2971969420506 0.00747615460390521
1397 25.3 36.65 0.0559097855881732 3.8539112053792 13.5889854777974 0.00698074828229301
1407 25.4 37.35 0.0565635628768575 4.46506910419796 15.335802623445 0.00783081741632254
1417 25.35 37.2 0.0574152160908997 3.52845575287547 11.874785316619 0.00963658446112028
1427 25.25 36.05 0.0563665400472323 4.41140865436308 12.8574164549001 0.0114341763435392
1437 25.55 37.3 0.0559272714676111 4.19868400435435 14.2278451969147 0.0079173655563018
1447 25.85 37.5 0.0560203962706929 5.060424363316 13.2406868958406 0.0102131937999976
1457 25.35 35.05 0.0539514886342072 4.19617620421761 12.617761082571 0.00913656731927633
1467 26 37.6 0.0556149322679241 4.57682951627572 12.7337099237046 0.0112919782388854
1477 24.75 37.15 0.0591414247086945 3.61102114147931 13.2397924932061 0.00689306885744369
1487 24.8 36.35 0.0584614838459302 3.50338182482674 12.7373260021172 0.0119252305381951
1497 24.5 34.65 0.0567448730912523 4.34680766104336 12.9382134941828 0.00710325084962832
1507 24 34.35 0.0585296649738573 4.3286074094636 14.0123066210423 0.00948467521476648
1517 24.8 35.8 0.0571320800817699 4.09878030638384 13.351916874012 0.00685890702238438
1527 26.1 37.15 0.0537555461738916 3.97227231800906 13.9822255588639 0.00976796443610549
1537 24.65 35.85 0.0572861430883166 4.33194984662614 14.4414425580651 0.00679855302125907
1547 24.5 36.35 0.0599963140697974 3.98021422327466 12.5918729011174 0.0108517212603667
1557 25 36.55 0.057407487936741 3.58358832222088 13.2882021278077 0.00970967482755087
1567 26.1 37.55 0.0541717147109123 3.98550003466513 14.2993374892538 0.00991495686165326
1577 25.1 36.5 0.0570123326216719 3.38572856188101 13.1809272096186 0.0111134977276837
1587 24.8 36.55 0.0590409715389132 4.49092652496471 13.212733093099 0.0107362339267203
1597 24.5 34.35 0.0565481359697273 4.47801647819069 13.1800287516658 0.00946132281824343
1607 25.25 37 0.0564399181081459 4.42332335169883 14.3856653798513 0.007140475846155
1617 25.3 36.55 0.0568490798630578 4.61234042656505 13.2007774890644 0.00977895570005551
1627 25.65 36.95 0.0553551050669276 3.75954924509785 13.862007904986 0.0105236058563229
1637 25.2 36.55 0.0567414637339706 3.96829540496327 13.1488442557952 0.0091273911313765
1647 25.9 37.2 0.0546577244391468 2.84512510131018 11.0767656309098 0.00728536846729502
1657 26.6 38.15 0.0535925607336732 4.09621134323182 12.5876924017073 0.00939840225404808
1667 25.9 37.8 0.055762629844034 5.00420875495396 15.6964628935446 0.0108311680395864
1677 25.7 36.35 0.0547580971467699 3.68639033258966 11.4766353037263 0.0101453812427355
1687 24.75 36.35 0.0584879207826432 3.53739422382307 12.4742893479686 0.0110980257408804
1697 24.3 35.4 0.0593932768018511 2.71642179501289 10.4498803820905 0.0095060843827356
1707 26 37.4 0.0543063471467986 4.21775694939983 14.2953801886079 0.00857047516489601
1717 25.25 35.8 0.055858077160385 4.08946013680612 13.0891678799484 0.0107163255990863
1727 24.95 35.4 0.0563890332469305 4.67327226728879 13.6590051267518 0.010129172012278
1737 25.05 36 0.0566535362943077 3.89973008512667 12.328828005938 0.00912216493288516
1747 25.2 37.05 0.0573793336280205 3.30231178992759 12.0152315613842 0.00790163589332398
1757 25.85 37 0.0545575712130809 3.54334067765079 11.9252055041324 0.00821461178127199
1767 24.8 36 0.057731634909336 2.8395700193404 10.3109548284184 0.00812579610377001
1777 25.3 37.1 0.0574999631232531 2.9929742292312 11.0924345958477 0.00985662004487815
1787 24.75 35.9 0.0580713875152235 3.76793954583306 12.1521061635638 0.0102157734471686
1797 24.6 35.4 0.0584197651974027 4.6724275218957 12.7419737378807 0.0113761062646207
1807 24.8 36.25 0.0580330486564215 3.45801890348247 12.5105218873849 0.00964388247075242
1817 25.45 36.95 0.0561735572472788 3.59055779276116 11.5870844614074 0.00668983800919564
1827 25.55 37.3 0.056539723222037 3.37911542457957 10.3776074719612 0.00673721971703286
1837 25.2 36.95 0.0573078288467728 4.04709122314052 14.2624829904414 0.0101079243856831
1847 26.25 37.9 0.0546078341258592 4.20369511639212 11.6207618193971 0.00660270487885162
1857 26.05 38.05 0.0562174554029448 3.99308613006347 11.5552448788646 0.0105670702647189
1867 26 37.45 0.0542685862895959 3.56887126487678 12.1372631962373 0.00602105043158092
1877 25.45 37.2 0.0571455511467727 3.26826849376982 10.7732612469362 0.0092124834311369
1887 25.05 35.8 0.0564390070359978 4.1100006402868 12.1854097397796 0.00893998625961146
1897 26.25 36.7 0.052751071692527 4.24108973086672 12.4566617138233 0.00781714088978305
1907 25.55 35.85 0.0535948370089917 2.92853475128326 12.6169268090634 0.00911401955489414
1917 24.8 36 0.0571655597774984 3.95501014703602 13.7611199054667 0.00757425956608968
1927 26.25 38.6 0.0552496264515316 3.66885899371855 13.3314033690934 0.00845260455279858
1937 26.15 38 0.0547904647959446 3.74552364408784 13.498537932524 0.00964527668513137
1947 25.7 37.65 0.0564834080007735 3.1639415790734 11.2683768036694 0.00892634670224674
1957 25.15 37.9 0.0590053745162481 3.19991776210116 11.9644209396465 0.00814087723841149
1967 25 36 0.0564419416865559 4.58831467741124 14.1309663691595 0.00847984726227215
1977 26.35 38.35 0.0551108867769676 4.54538516693464 12.0973028746951 0.00827192458657704
1987 26.2 37.8 0.0543760497370505 3.47320570866985 11.8214791130828 0.0078931418627215
1997 25.75 37.1 0.0546282659951389 3.55224169400557 13.9091034180761 0.00939877791070138
2007 24.55 36.65 0.0611163790603988 4.62800400309157 12.6544146654958 0.0123361640231645
2017 26.05 38.8 0.056948164077035 4.32221921556143 13.2966161108757 0.0100754047992333
2027 25.4 37.45 0.057888134208482 3.84433965310312 11.8431636953894 0.0105814540003813
2037 25.1 35.55 0.0558892392199169 3.71200045372048 12.4116880399082 0.0108948908393254
2047 25.6 36.2 0.0550936784966048 3.56001182730146 11.2605506082074 0.0101462953974924
2057 25.25 36.75 0.0570078139008673 3.32257034300412 11.3270751555266 0.00868725773393654
2067 25.2 36.6 0.0567410049604808 3.5333002315563 11.8605937545524 0.00696663757104187
2077 24.5 36.6 0.0599397613009739 4.47801647819069 15.0171831404456 0.0105320252337481
2087 25.1 36.85 0.0578752049430529 3.66921761343435 12.5416149384024 0.0100936952161537
2097 25.3 36.15 0.055619065824865 4.16880646809384 13.3309098674748 0.00916108796307539
2107 26.1 37.75 0.0546019261847419 5.05652262455451 14.007047098552 0.00711635781642539
2117 25.15 36.45 0.0569960787008756 3.46827729116647 12.1589256796894 0.0092892776383775
2127 25.8 37.7 0.0556949021965318 3.54816483329207 12.7200628929263 0.00904007979208827
2137 24.7 35.6 0.0572455128472192 4.4967824754572 13.4532328339403 0.0082633620953361
2147 25 36.4 0.0579176425644468 3.34034350581525 10.3231981988448 0.00942191857983079
2157 25.6 37.5 0.0566125356429397 3.53031980063235 12.2710613790503 0.010138272857032
2167 25.95 36.5 0.0535933567385925 3.36350381220787 11.2413709596575 0.00992242502212611
2177 25.6 37.05 0.0562897652739525 3.80304587071164 11.695590712113 0.0102268079902007
2187 25.7 37.25 0.055575549697821 3.88112843059037 12.5399362039845 0.00791187384533222
2197 25.3 36.9 0.0570463305038785 3.93499816090374 11.8228146973731 0.00805156113443905
2207 24.9 36.4 0.057549447038799 3.98550003466513 13.2283586919999 0.00872499351358467
2217 24 35.4 0.0615947617612555 4.71280450642603 12.5337439275783 0.0113962817988545
2227 25.2 37.1 0.0574502469773944 3.80581272875004 13.5487424159083 0.00909620721339518
2237 25.45 36.95 0.0565418037450533 3.23590059049702 11.0476241789807 0.0083292650858145
2247 25 35.9 0.0564599308098897 3.58358832222088 12.6362052931458 0.00925149287685248
2257 25.5 36.55 0.0558730375682857 3.69209682258854 11.1188554882425 0.00876086230058613
2267 25.6 36.6 0.0553886879473037 3.64763802451597 11.5046901191141 0.00878409765919051
2277 25.35 36.4 0.0562965860875531 3.54334067765079 10.6395488626163 0.00842409952882417
2287 24.95 37 0.0591022075963914 3.50150343649545 10.7996101294152 0.00914045972101504
2297 25.75 37.2 0.0557197747434622 3.29073659967203 11.1004978551225 0.00966120892438137
2307 23.75 34.8 0.06149268847062 4.15331193145904 11.3768000310882 0.00925234461050016
2317 25 36.3 0.05730080321481 3.24442842261525 11.3513273047229 0.00846514618809969
2327 24.3 34.65 0.0581675183907827 4.23146111383465 11.4398886634258 0.00766030657763641
2337 25.35 36.5 0.0559499707244947 3.81513606020739 11.3299788637328 0.00494029354630069
2347 25.55 36.1 0.0549407430643322 3.66311630345415 10.8137339575774 0.00802536231209522
2357 23.9 34.95 0.0610720556529744 4.55261636748295 12.0502238459226 0.00958950158466965
2367 24.25 34.6 0.0579583380377268 3.35410196624968 10.6444944998762 0.00583603173460534
2377 25.5 36.4 0.0557702804675575 4.05877865995749 11.8250403359722 0.0089195024236171
2387 25.85 36.25 0.0547738565688839 4.51051403302387 10.9826418066252 0.0104552484320063
2397 25.3 37.1 0.0569434163478401 3.67208531032652 12.3837754637607 0.00856679954562725
2407 25.25 35.9 0.0561474832791783 4.06363850443624 10.3867324277809 0.00703916615198086
2417 24.4 34.85 0.0579950431538153 4.4885820056063 11.9836511438227 0.00617066538449538
2427 25.4 36.5 0.0558138197729739 2.68328157299975 10.8748865692814 0.0087812848446161
2437 25 35.5 0.0562813028725578 3.49435635214691 10.318608637337 0.00668710936136111
2447 25.4 35.8 0.0553478012382462 4.46506910419796 11.3629128956304 0.00744706700724082
2457 25.45 35.5 0.0551408647774867 4.60520300712597 11.161493957729 0.00942976863622873
2467 25.1 36.45 0.0571457239131728 3.44734833260519 11.2552911533806 0.00813666498710936
2477 24.45 35.5 0.0591894202452158 3.42552339450715 10.4100154203839 0.00892323390327857
2487 25.5 36.8 0.0563857005031497 4.04579053494266 11.6329839589623 0.00978514570670423
2497 25 36.25 0.0569566078009269 3.69921755595907 11.8627013875646 0.00689945027276689
2507 25.9 36.95 0.0548411080140092 3.69779450625996 11.2412539102043 0.00902434255743266
2517 25.65 36.5 0.0550992851582084 3.63136917777071 11.1047642691632 0.00799929631875634
2527 25.9 36.75 0.0544463284790971 3.27510546234372 10.1612007164508 0.00774938607827443
2537 24.5 35.5 0.0586981074555934 4.12310562561766 11.3902081677757 0.00736632197040066
2547 25.2 36.55 0.0567810482553724 3.10517395054736 10.9037656460123 0.00728711626140783
2557 25.25 35.9 0.0570565274952167 4.02459543569942 9.69481684634684 0.0116591532555738
2567 25.15 36.3 0.0567674493807016 3.4070360633316 10.9549315979512 0.00623530305997596
2577 25.35 35.85 0.0553276907015986 3.04829546848036 9.59317191383648 0.00635901794644827
2587 25.1 35.5 0.0563673373716375 3.69779450625996 9.3330200448673 0.00758006382579233
2597 25.45 36.6 0.0562074623587697 3.56112046235008 10.251572408275 0.00774946956329341
2607 25.2 36.45 0.0573546871214115 4.32374107019665 11.7180697170966 0.00854889777950774
2617 24.75 35.65 0.0585598718356274 3.89162393379747 10.7177914064223 0.0107004751393883
2627 25.85 37.25 0.0557317047263586 4.30758205469086 11.6342280860354 0.00971940288617089
2637 24.75 34.9 0.0569146998352928 4.29044225422533 11.1916322124589 0.00916501714578568
2647 25.65 36.45 0.0552502391059917 2.833539724165 9.45613139992416 0.00944378811899318
2657 25.7 35.6 0.0531934997124685 3.6288319129758 10.3384820223433 0.00727570175699958
2667 24.6 34.5 0.0563901517250888 3.20197307592481 10.0760267858652 0.00738299694657111
2677 24.9 35.35 0.05649876632249 2.82656570491657 9.78868842351372 0.00859116230078307
2687 24.7 35.35 0.0578022499329236 4.25626473256589 11.6088668470994 0.0104734137927724
2697 25.2 35.75 0.0560653471247525 3.20525883674413 9.62931379748974 0.00802205548749655
2707 25.6 36.65 0.055303788094959 3.6906710272766 12.1103479023432 0.00842345172613439
2717 25.15 35.4 0.0555237221847206 3.13343598189457 9.77860177282923 0.00771724389775652
2727 25.6 36.15 0.0544920148599953 3.84433965310312 11.2823803012998 0.00767418330580621
2737 25.9 36.3 0.0542516298014888 4.43550270099414 11.498741349886 0.00998552365465708
2747 25.6 35.45 0.0533824577607834 3.6906710272766 11.7539467055919 0.0077785573437753
2757 24.6 34.9 0.0566842651383491 4.17259227768416 11.8317147398089 0.00736359417017658
2767 26.05 36.4 0.0530436469039374 3.89973008512667 11.5457898455625 0.00784375207429745
2777 25.7 37.15 0.055463222728382 4.60091524075717 13.561846637185 0.00814213529711949
2787 23.95 35.15 0.0598879831376941 3.44085362725742 13.2715564470154 0.0104879034522256
2797 25.25 35.5 0.0553366505313981 4.59834066181544 12.9959507863836 0.00852241154583187
2807 24.65 34.95 0.0568675150717045 4.74923816605303 13.5042878180852 0.00998611521041952
2817 25.3 36.85 0.056670880499742 3.82650039372243 12.0798875909723 0.00728611346833269
2827 25.55 36.3 0.0547740594262846 3.84536631613467 13.6231227581715 0.0105359405716759
2837 25.3 36 0.0555223034750951 3.46562062490825 12.0917544763276 0.00963320833626261
2847 25.15 35.9 0.0562184776427086 4.74923816605303 12.9570139509964 0.00886027437478947
2857 25.55 36.65 0.055742575843656 3.84536631613467 11.1179087393647 0.0101124482170217
2867 24.55 35.35 0.0582153379436633 3.88621043935443 11.8422748525868 0.010486089348118
2877 26.05 36.2 0.0523940724496052 2.96426080250425 11.2230964861237 0.00753802029278036
2887 25.45 36.25 0.0549362505601576 3.81789415640005 12.2855285000815 0.00877929419494924
2897 25.65 36.65 0.0549970309929984 4.1074386948047 12.6751933443159 0.00880508374261903
2907 25.95 37.05 0.0547532470879665 3.94001068660052 11.650502586855 0.00944316863145154
2917 25.8 37.3 0.055567135562448 3.65052267346385 11.3281205762242 0.00961487586391302
2927 25 36.3 0.0571603317737034 3.83885947974957 12.6661588079168 0.00863097779986851
2937 25.75 36.55 0.0547822668287979 3.55224169400557 10.7383964303213 0.00953513628191929
2947 24.95 34.15 0.0545450863711804 3.61975573470744 10.0800741434199 0.00850555777039623
2957 25.6 36.35 0.0543116619231699 4.45326609887265 12.8155949407045 0.00730710708094321
2967 24.4 36.05 0.0599727185637239 3.87162416618795 11.5370113798569 0.00898721931748824
2977 26.1 36.75 0.0537005471803 3.78222991869806 10.7990009284485 0.0104072225895095
2987 25.95 36.35 0.0534989977751912 3.53143775700195 10.8641128201258 0.00999718291708328
2997 25.4 36.7 0.0561421678640157 4.14728827066554 12.1095873283592 0.00765645495196899
3007 25.1 36.8 0.0574935294560987 3.98550003466513 12.7179938835122 0.00880214635670189
3017 26.05 36.65 0.0531219279104391 4.59376006980636 13.1840214294665 0.00781304618802078
3027 25.75 38.15 0.0565152567317249 4.22866160237118 13.635383537346 0.00797694671323765
3037 25.3 37.45 0.0577918074132602 4.62373738099614 13.2683834735057 0.00821766328942811
3047 24.85 35.85 0.0567818960247981 3.81513606020739 12.3385361240388 0.00659166159543271
3057 25.5 37.2 0.0567378809809709 4.12310562561766 12.378249174725 0.00948722966381801
3067 24.95 36.4 0.057958383344523 3.25212481148459 11.4358623360209 0.0111923231571374
3077 26.45 37.25 0.0524780524382378 4.05845446341079 12.3624005503956 0.00788498757252827
3087 25.5 37.45 0.0569683945401475 3.1871452330953 11.9052177857575 0.0100769606280879
3097 26.1 38 0.0550191355291698 3.4928498393146 12.5362631887194 0.0107410611906963
3107 25.15 36.3 0.0567677742082154 3.77352271547562 11.9123995549971 0.00962036793173875
3117 24.65 36.45 0.0589026277126621 4.14570164209427 14.1401816410577 0.0123620101590225
3127 25.95 37.05 0.0543875277252879 3.44085362725742 11.8609265636108 0.0100642445852126
3137 25.4 37.45 0.0572698178187876 3.57476535851251 11.9845295013372 0.00929351155239145
3147 26 38.05 0.0552156137933606 4.43668914014897 14.6735530085503 0.0102130544953168
