t U L S OS WN contrib U.sd L.sd S.sd OS.sd WN.sd contrib.sd
132 0.267825140023587 0.300207912079064 0.237361931055876 0.130399732444177 0.395675043135399 0.671557417518895 0.131638766286564 0.11612339992213 0.0899959120144992 0.0840693371793641 0.148295695863852 0.174639484883313
142 0.295286434291599 0.334830986548715 0.264873819699868 0.149004215300549 0.447770727965731 0.665468978722485 0.0918663471589427 0.122282827425119 0.0995862788746356 0.0932595364553429 0.149842385172356 0.150612175005343
152 0.324432925094185 0.312409800101534 0.258726403594877 0.153798811190233 0.447813208159302 0.664114357210746 0.135182307060594 0.096569340886103 0.0891791900485898 0.0959032438945197 0.142423560336138 0.150477583785494
162 0.330623707218134 0.367019555080412 0.304133533665539 0.144172689666023 0.479101174325643 0.696179166084969 0.103563936383884 0.107352324743638 0.0919718256729857 0.0818382712844773 0.132418746317086 0.154280906150872
172 0.293551017695754 0.326970704757802 0.266272872983585 0.123219318118275 0.429163724924715 0.709660495094629 0.109019947676426 0.102445042234898 0.0753742619156337 0.0688366284287572 0.128859835788689 0.15134995065661
182 0.295290956993592 0.336541704079777 0.279304095713838 0.132554794477457 0.439081241514813 0.688951747687869 0.100988528929404 0.108186197042202 0.0799588166766585 0.0725833204168474 0.113521510760264 0.156556812675134
192 0.287731922323052 0.312328064605137 0.261413386223725 0.122958735798281 0.417664584802025 0.692086208850882 0.107364568852244 0.122057726103943 0.099547123845168 0.0810265147144619 0.112494095068261 0.192197057704707
202 0.377900314813089 0.346479840873106 0.299633351938898 0.120375195803699 0.449526225633317 0.718752098357652 0.0944723388472431 0.120505012759287 0.0961179616826279 0.0649222631404003 0.109672499996782 0.162747672231949
212 0.35102959999016 0.325249995267658 0.286347969589664 0.132165066882335 0.443276863643861 0.713074122248891 0.106148148040239 0.0934343063483058 0.0829515539969162 0.0888547972214617 0.120104395373633 0.15845402558604
222 0.366252984239254 0.325059829146116 0.295570774777042 0.144740627546317 0.459382930754731 0.688529168563447 0.127961653180517 0.104427063605344 0.0918904069947809 0.0837505236169142 0.117225473099019 0.137318532719371
232 0.338523988709276 0.32645094966414 0.289956475468495 0.107264480772589 0.422738346755329 0.744920199145862 0.0709228803118416 0.0832484892834707 0.0617429258453796 0.0716374970111869 0.0851385294787565 0.153126615940497
242 0.36293273593738 0.345852994420413 0.302738473978915 0.119702278142681 0.446636117029995 0.740807136115779 0.142026155650315 0.105840620695317 0.095530192366501 0.0799323942434331 0.120560578928892 0.141749399650112
252 0.383720674477405 0.35692049803752 0.311470740857799 0.127317266369539 0.466273831111964 0.725490387790945 0.0932461860335128 0.123055543797032 0.0887734351207221 0.0640488597908049 0.124697895705702 0.119992190586136
262 0.37675186207206 0.344748685361805 0.30329683448727 0.1154034594758 0.45127664492252 0.73683501716298 0.0976925726562756 0.108640632694305 0.0906511202712402 0.0724978175920174 0.114854264578334 0.151984077990214
272 0.385619781498769 0.349644581103614 0.318231409518751 0.106555075945118 0.454590178563224 0.765356272784829 0.0858196196527754 0.0748775500439448 0.0645855091415512 0.0653463764129147 0.0808201793660344 0.133653912128248
282 0.378261708808384 0.335930433556626 0.30946772136134 0.12708746020185 0.44822058936131 0.732185939307611 0.119163908748854 0.0767233349327874 0.0625340040064266 0.0781350426698935 0.099584327677596 0.135339265500939
292 0.403574717336327 0.322701745418053 0.301379036386069 0.127710180739966 0.447560922653136 0.71800720553786 0.113694102636632 0.0942368198251178 0.0670558032975069 0.0575372314448534 0.0839410927701636 0.105013063237104
302 0.399062351234413 0.368601099346297 0.324338023555614 0.0991194890887818 0.461672647905251 0.77671449593997 0.0953163778645324 0.128411115226759 0.0967859223262158 0.0654006304894308 0.0922105374578538 0.134993374894531
312 0.379185279374908 0.348997003438403 0.311444502287181 0.101405368309117 0.450587210002306 0.750919024260747 0.102389533689731 0.152393852021305 0.13038159375198 0.0618824366114641 0.122003638514435 0.165751305398127
322 0.401861706162251 0.347714092097115 0.305099797707665 0.103583714998563 0.443782176119238 0.757676386028545 0.108111864294895 0.136315849582972 0.086023568995067 0.0478104503682168 0.126527136750709 0.0999690802512414
332 0.372326005084788 0.335443695847423 0.308714219188419 0.118133348244228 0.440402921914322 0.747385702878859 0.108135602358267 0.0761735852415868 0.0703886281355956 0.0954313528992711 0.0989676118872044 0.155872869798125
342 0.382885805714753 0.327663174791658 0.298798992052039 0.149270906265786 0.472619951984272 0.686092024385935 0.122600206059476 0.0920626255583398 0.0817870254896159 0.0733032510448539 0.0948880653822971 0.143981237720288
352 0.382422784903435 0.323542586654317 0.2948474529693 0.115885082742801 0.442363220904408 0.733524536272151 0.140201628059786 0.115965532562937 0.0950394301343596 0.0861834485677318 0.107296159984589 0.188163799171928
362 0.439435185557477 0.348610934842096 0.332118591236389 0.0805972864033308 0.444001852588079 0.820506175996076 0.136336946126367 0.118558186916527 0.117859717127325 0.0663178263600602 0.127418503659046 0.154612734158501
372 0.434013023869835 0.344576260373867 0.326986252454944 0.0947277531772936 0.45824456878202 0.80263578097747 0.112190115830581 0.0804604182115505 0.0645130509985648 0.0750208871643811 0.0907889186347818 0.133524559596738
382 0.45783974754176 0.379635278202351 0.353738308195819 0.075323309713279 0.467107007157557 0.839195782748164 0.138358058221652 0.109861068924898 0.0955273410077174 0.0785065549146662 0.108671837029982 0.147569066695241
392 0.41715340387167 0.319212409539554 0.299711982104141 0.0974743306582869 0.426982149906665 0.791109645061975 0.165372617517822 0.093897964064626 0.0985359006133192 0.083139635329088 0.121597796560231 0.153150004027508
402 0.399141578665572 0.356076973645695 0.321644636036706 0.0879964309721335 0.447232511476767 0.797619424112884 0.0936069214254328 0.13347380596861 0.098109088747634 0.0707994275914109 0.110907809140963 0.15051025432611
412 0.379316225570096 0.349341390193855 0.314001794800779 0.0867056978515763 0.438654480065965 0.809394472314792 0.143739907420371 0.109613539146694 0.0861548422413522 0.0822006089753882 0.128269054257762 0.135958200531278
422 0.413790051108163 0.356213514201431 0.320861544223295 0.121195302540847 0.467325250646711 0.758428307872259 0.116440932918994 0.103378493208414 0.0732779194562273 0.112232211180351 0.138425449822157 0.161705340953157
432 0.411271971529914 0.384140715199873 0.348354780986924 0.0975517277911723 0.483441198082226 0.802481087950856 0.132811114630168 0.117501558389044 0.0947991178732776 0.0769425806720143 0.133280796191544 0.146001436286037
442 0.42890688731633 0.352221031373083 0.324100152872236 0.115513535667801 0.481027189670838 0.776152628395609 0.0982599327161913 0.0809137528129871 0.0654617677594181 0.0960453060414746 0.116450199772407 0.150080822975431
452 0.425544047455812 0.356679528324889 0.339126679057584 0.10057613600996 0.459575423807814 0.79763656043684 0.132380755237283 0.105532545300457 0.0864719470591753 0.111359833877849 0.11460145749665 0.164873033612394
462 0.433163962800186 0.349048264956744 0.330836944736157 0.126187247444523 0.471419754900352 0.739155383730445 0.157309661960998 0.0905893251080666 0.0748528994454563 0.0911825409731111 0.0966951481469361 0.14945332450272
472 0.416545221634231 0.346509086807028 0.3202162269958 0.151868082328243 0.484234214339826 0.697394788598899 0.123744003972982 0.103565419764004 0.0850971539974088 0.110055992983938 0.116486515723696 0.178385747852588
482 0.42488748566535 0.39146296083234 0.340484663801862 0.115849162502888 0.503872156153563 0.779660733946474 0.093582787918434 0.106733050858359 0.0869336378097423 0.0937319978098063 0.115057247749758 0.160440393055741
492 0.405486897433492 0.385355541862377 0.350896901456713 0.082002066869093 0.480196313375862 0.821426819623286 0.129026462511176 0.11148513003196 0.078288260796898 0.057745397968105 0.095484743537008 0.12438737644357
502 0.416369002084946 0.394642135567353 0.369747416137014 0.0787700249147113 0.471052169528902 0.838770569766763 0.119299592611825 0.109458639888156 0.10281061671631 0.0762739656252735 0.106140192178309 0.145749191381371
512 0.403626345274952 0.3751651753169 0.358412634713418 0.0551253641121894 0.454121390335896 0.872518136691304 0.0958154607116236 0.124956234240552 0.0919100549278263 0.0517621938811732 0.115510141782119 0.117926427455178
522 0.385582399626517 0.355022591499623 0.332645877859089 0.0804625726297552 0.474353368569026 0.825036352408236 0.103688866624148 0.103668474191807 0.0876741809283054 0.0623905926338124 0.10590818405904 0.140940382181841
532 0.328097313333381 0.368775293094201 0.314689695737637 0.110434976598629 0.476870952752216 0.778377024643834 0.120164202254025 0.125844075346009 0.0961777294573245 0.105271500886777 0.134280062872926 0.162911790784499
542 0.462276103146341 0.405429202515411 0.383584075116638 0.0574045138570368 0.501969666684965 0.875832657206554 0.102707343944182 0.132138899320402 0.110662461517084 0.0578322793445796 0.117306788044735 0.13321481548852
552 0.4159400339083 0.363524238356343 0.343022255356744 0.111202605460278 0.481243236784745 0.790342942275378 0.0920938838418294 0.0958750603580857 0.0815666190303302 0.133030451006367 0.136785612534361 0.165719505124426
562 0.391715976661797 0.411013313570373 0.362913067928157 0.0811609495905238 0.514998213983154 0.833090488409657 0.147543667082926 0.138778160959544 0.0836932984595526 0.0596834142382883 0.119532090292236 0.124222041725608
572 0.398820433952013 0.373483129495472 0.32752885339499 0.0892436454092893 0.484241127146192 0.814948045710763 0.157856677878757 0.141961401393323 0.0918103584886708 0.0764273524745518 0.124489126574908 0.134751761494458
582 0.415394427030919 0.365095310942114 0.328956794880965 0.0730035415620887 0.464961445876808 0.846080866366003 0.118157360580787 0.107939086973762 0.0750291527777376 0.0863147802556123 0.109642513785017 0.163758247418663
592 0.389449530853825 0.371072876778834 0.346781620581831 0.0907150236333539 0.470172679409848 0.807482547515968 0.126008753665757 0.124623870322627 0.0866750473454433 0.0751764983946173 0.106741561547275 0.156448555153789
602 0.387332154000111 0.382661160616749 0.355987442442727 0.0872859118099762 0.484798650797246 0.823559564244179 0.146412408729904 0.139504935072722 0.097009600967077 0.0861534995907919 0.133139409640664 0.15291195580505
612 0.412051381281258 0.365054706145279 0.339871507087881 0.0968959486768046 0.476790988342376 0.802674913542156 0.104565680417917 0.127348576797093 0.0914165980554642 0.102532479829503 0.114703629041647 0.169669086482554
622 0.405519238243697 0.393236215148363 0.3455756302353 0.077911596756798 0.492709065112445 0.844205433217043 0.125113013779263 0.0976826882939125 0.0781112988663114 0.0813490191275841 0.105709823055932 0.139993166899923
632 0.402724147197831 0.388488537360225 0.359315130010888 0.0853844527434555 0.51135703161649 0.826367077514151 0.13577737001521 0.11576653019736 0.0962929308398576 0.070907600018934 0.107877280652424 0.149531363760733
642 0.434400102821155 0.408129561657389 0.373820419252787 0.0627936163433919 0.490885782987716 0.861792867252557 0.130531364545263 0.116942418432619 0.108284493849086 0.0523487319271171 0.131316845522698 0.119443526992295
652 0.446896232852115 0.403771485771486 0.37877027002901 0.0706932724804947 0.499931887331393 0.852811994052904 0.161979600154246 0.114611428146979 0.0836576751161239 0.0703042895553838 0.108644831530008 0.129083374977429
662 0.377016726393661 0.363876576128109 0.339292136257921 0.0928408095172802 0.487948669260901 0.819976689585846 0.10682395246582 0.0848191455656361 0.0795365167035842 0.106716533781625 0.0913147724268773 0.20263351442968
672 0.384900335302812 0.360916716236113 0.329177487957384 0.0787337392572 0.461382443490975 0.828148268682568 0.12208030576002 0.0848423902039446 0.0799398988967413 0.0566789970286796 0.0805623451207646 0.117653687278913
682 0.427440126522944 0.334566292781553 0.322737104761009 0.0897396864196063 0.461243948228423 0.820507404593286 0.12985945366874 0.135455107437186 0.108080825061116 0.115646114472396 0.137615028243456 0.172986475608391
692 0.400147347062982 0.358589957895189 0.338653999834472 0.0828771907732286 0.474795547625941 0.82368200465191 0.1030894452551 0.104104111419476 0.0806556074308403 0.0833181627094039 0.0991868974845512 0.163863195179346
702 0.360897464248857 0.363127794592511 0.335359912317963 0.0985496926307948 0.474357440201093 0.799658450732164 0.123055054334193 0.0941605056191339 0.0825018009882041 0.0639760209723652 0.114981354490944 0.120533904631466
712 0.413522209644501 0.379373146579692 0.365836839402709 0.0995233908389831 0.49971071614345 0.807713005930216 0.135398771339058 0.103358178150985 0.0957293024989029 0.0992900156039726 0.120463173648928 0.159481825034667
722 0.375733848195148 0.373307771764106 0.3367357475027 0.0609846818819809 0.469345541065712 0.858935387418084 0.105628456648699 0.129573434164948 0.0894591850188137 0.0485492726824446 0.0917485239907213 0.116924821894568
732 0.375787385988624 0.377178310715127 0.35373731351648 0.0667160186458555 0.456037678778225 0.867072952621978 0.145251726655978 0.116630900586181 0.0942698094336732 0.0852841642543777 0.127667984498839 0.130125643221312
742 0.398499719235013 0.358971461274232 0.33987444742472 0.122374122931893 0.487613910125944 0.757655960157616 0.115263918955344 0.0839817762312238 0.0833703106375064 0.111148899356067 0.0843742284887464 0.186460073841611
752 0.437643582337855 0.404398093068261 0.36929118760094 0.0528189543870125 0.491589403873223 0.885509039689867 0.12055556573101 0.101429960475241 0.0747922228025328 0.0604823596967279 0.0871814197418384 0.12847480166559
762 0.453201243201243 0.431801865897552 0.39205274049207 0.0421806766504909 0.496362610219553 0.913560944988964 0.149314842858101 0.114893031165697 0.0911288006683889 0.0511257330601533 0.115205066597684 0.0992913984714725
772 0.403317209106683 0.371161484602563 0.340868458841324 0.0586320577221943 0.450028608348354 0.879213485206856 0.116305808867261 0.0869057902333644 0.0827448396600003 0.0729769468355583 0.0977962756593921 0.128373260602648
782 0.426778049521858 0.373239473831163 0.339874607209015 0.0797915429768977 0.474636718189378 0.840652964821017 0.111559656505355 0.0930703191511875 0.0721444069301263 0.0861898206761704 0.0975289710637425 0.14750914065287
792 0.450885457608603 0.392518157058999 0.373869925489749 0.0589450656238614 0.492113403972987 0.88383462436614 0.105516824973458 0.117861114925794 0.100932705337876 0.0645456615995284 0.103674964219037 0.127370226947415
802 0.421997477160521 0.373148829741383 0.353342015568173 0.0608019521031019 0.479324206604706 0.873360478741002 0.168917800737557 0.109705218037788 0.0970057949880078 0.0760048123495198 0.113171654307552 0.145082126112183
812 0.438446365725777 0.400353370951147 0.365650490012738 0.0688675184464658 0.50432322217129 0.862913394352784 0.158873781262197 0.119423772654163 0.0821254902008441 0.0613220695665496 0.0998294460996198 0.114919693777658
822 0.450889567948391 0.406557959296649 0.373431808580584 0.0837840552743299 0.520477641392795 0.8340149203891 0.1081317182084 0.118166834008748 0.0929090981085926 0.0752303179371626 0.0965788373784853 0.149523181816478
832 0.353723273200827 0.394074242571821 0.335402164243295 0.0879375056463158 0.49635598545515 0.820381481980288 0.161428615393389 0.12305916345559 0.0923648353614668 0.0895536218533386 0.0976748386929766 0.170984231709339
842 0.377783060592658 0.372164067438644 0.340221333868168 0.0775565086663485 0.479801879394825 0.830857926574937 0.123790752250358 0.126666945609602 0.0984215747176252 0.0695181025180212 0.105450459757994 0.148343970061536
852 0.433254552465079 0.402050266525088 0.380250479681068 0.0367536759467033 0.486354476153804 0.920912107423501 0.117742340865863 0.0992397697272845 0.0809332309908492 0.0458456966403386 0.0839408854803841 0.101069060601602
862 0.448187933927098 0.402078606957356 0.373591726401896 0.0556982795152132 0.477987186622388 0.879824570860623 0.1323585796412 0.114345786321884 0.0824897433839926 0.0521645382775838 0.100512418594543 0.110121017653117
872 0.425262438370024 0.354658040064004 0.342092342121256 0.0731664305691766 0.451593664030413 0.852806395059931 0.137891521253177 0.10125056671014 0.069702313253767 0.0848242691288837 0.110078668670355 0.15352438711563
882 0.407465923066778 0.348759207266699 0.333130281075665 0.0798436333655576 0.469075583005171 0.827129691517123 0.14295907599465 0.0825959890261138 0.0669297239525229 0.0733527443855214 0.0715637802094471 0.162722227546614
892 0.381617996203405 0.373404763370954 0.333235585290681 0.0793466212598792 0.487934766481094 0.840054817924058 0.139820567244351 0.110365099969488 0.0764026468493226 0.0751252324036212 0.100436622904535 0.14239169233002
902 0.464403170359053 0.388150394843943 0.366379516657878 0.0969212476890159 0.526357014045824 0.822769534557811 0.132936435047618 0.0938498275805708 0.0668317677373718 0.0782533118741466 0.0898744826203785 0.134700700459958
912 0.41715758098111 0.378899076929939 0.351338384418274 0.080185291865969 0.48155964852904 0.838403066960944 0.123915687643496 0.104494917346879 0.0787652726249991 0.083008308990254 0.103714672439791 0.164693482998419
922 0.366308069202301 0.367751722594088 0.334965645649859 0.100952284172805 0.482450120345641 0.800406128607814 0.144677014666986 0.0711068706907757 0.0617388309445951 0.07909956391889 0.0925678825840755 0.141086988117114
932 0.388408752839867 0.377875026002023 0.343675309122533 0.072961502343788 0.465317931989488 0.846664283740337 0.130238779485027 0.0973725939455551 0.0915297962181818 0.0569729849916543 0.101070184142564 0.110839043787565
942 0.386011630698163 0.398625128511276 0.350294746553664 0.0729014202172097 0.509985606101747 0.867932810964596 0.134842404186177 0.100722949335263 0.0782323270652854 0.0962979014219794 0.11047397369083 0.133673702137682
952 0.436753182654381 0.395288221844012 0.371077878039141 0.0747192324471568 0.498243532100323 0.861752531909257 0.13467825829309 0.0927367689950494 0.0763331224209202 0.0736604719340926 0.111410048612061 0.111457710277433
962 0.435196664360751 0.364970805200641 0.339551331593201 0.0603629316272337 0.465386207702194 0.876769267628717 0.129643423176265 0.067518299481376 0.0623115906930204 0.0590903309542875 0.0846541394259344 0.110197971391192
972 0.445703128141209 0.381777288063144 0.356644466765477 0.0602192324471568 0.478941420213276 0.879785276651512 0.110903629740876 0.0953507649984915 0.0679538168780855 0.0652965282532517 0.102047012698496 0.114744268619455
982 0.435457086343309 0.38786881345803 0.354133174982919 0.0566141572316697 0.482189424519746 0.883179711649097 0.147126188188862 0.0993183271615121 0.0794221582793921 0.0703944460953006 0.100225142612271 0.139566920130603
992 0.433366476145114 0.400953373303809 0.372703006297821 0.075193606788808 0.520113879334687 0.862313335501472 0.113564766685824 0.141581651882897 0.0935245140207181 0.103324109290276 0.125201368613385 0.158936901365245
1002 0.379520268603086 0.375606439679715 0.33230713555098 0.0644610703306355 0.464312046392592 0.865161956996532 0.0549772758935955 0.158475400401035 0.092439096445056 0.0734027042860055 0.144032023167365 0.131986912227083
1012 0.418582183210666 0.335558612033003 0.33428108838394 0.0602480077019046 0.444461442146426 0.866840187414625 0.121594962718346 0.0944231945824295 0.0831596599397048 0.0555732261909333 0.0816972936334205 0.11154769258871
1022 0.3967981562641 0.366136109595218 0.340094232050101 0.0674357104248409 0.465420517597599 0.858760138701092 0.161226766245084 0.103816597029693 0.0842719473615664 0.0642054953107202 0.102849312647492 0.12086008003739
1032 0.391678706570347 0.38587292002533 0.349542149515706 0.0940805207042251 0.49556056472097 0.816339917400518 0.118966512095492 0.107738080025955 0.0827140555514283 0.0854891686580928 0.112861750812401 0.158934580741193
1042 0.400886931695755 0.397414050373226 0.370536511286316 0.0739672887007352 0.491910225179788 0.852907370580062 0.124934390696476 0.104068691317909 0.0800163048784581 0.0756942137262807 0.108163280503654 0.142919296358807
1052 0.407924538911381 0.409733208240642 0.380215812100537 0.0656688758255254 0.507887439153407 0.873472052312111 0.137066997222076 0.093294810071713 0.0791820580555631 0.0679120325399055 0.090809978282579 0.130908057517344
1062 0.373518058738647 0.367245383286155 0.339050170095998 0.0874777267609075 0.479312328134172 0.81980892606062 0.131878876351426 0.104907841882069 0.0774244395820883 0.0641347199369243 0.0878083807015768 0.135831970611997
1072 0.397971247878369 0.407891853711385 0.380632804978097 0.0819772313060495 0.505214145038292 0.849611800676104 0.15840541287648 0.102540385428503 0.0780657896017339 0.0941868723143752 0.0985623815196754 0.14851822195289
1082 0.413305147295085 0.389378776143482 0.364864813224773 0.067319294613345 0.484344759372833 0.872717166836917 0.138432377921905 0.0976894463141716 0.0711396070676746 0.082165633659527 0.0979541432253908 0.133059414816544
1092 0.421633358471594 0.399683880806174 0.378918952636196 0.0908427527102652 0.511164378183191 0.833225094583442 0.141384702361939 0.0870410935007191 0.0902800022106749 0.0932086851712068 0.101003151335331 0.12907794943161
1102 0.391694705363436 0.364892175844251 0.331671136698669 0.0841449010450222 0.473663288632871 0.843327270636215 0.12345556813317 0.084611623533384 0.0746169031840969 0.112633965057745 0.112107790870549 0.155306781316219
1112 0.406718823831827 0.383953528973445 0.341455275733312 0.0800009713244335 0.482994860396176 0.841392974054479 0.135818787927648 0.086633750323347 0.0757015830681832 0.087933087863706 0.0912630184853405 0.16452867211521
1122 0.401030512744909 0.391228002090743 0.351725171548344 0.074914763270262 0.478618604855027 0.866083478947828 0.119839433624888 0.0980846248210183 0.0761662785779141 0.0962241711042689 0.111999709467303 0.141942761843712
1132 0.357245659397362 0.364522380055 0.308699231322355 0.0936432786738346 0.492864948288474 0.811670087922078 0.132314155368775 0.0883705015388536 0.0676154151449606 0.0696930350850098 0.0932878628062534 0.136636052374453
1142 0.423506347883283 0.384182300133813 0.352125875519271 0.0394465940661593 0.478442858536009 0.91438974270496 0.154915959364371 0.118021477764695 0.0799194524873059 0.0578921526817626 0.0967624562368871 0.120344020425872
1152 0.406807783719549 0.371666326914635 0.357798651938023 0.0648660258493345 0.481215689179861 0.873639794042325 0.126666740713453 0.111967761004145 0.0749726448087458 0.0664982841871171 0.123344059592791 0.120263026302919
1162 0.425411931979269 0.399722579315828 0.376260160614785 0.0773199643493761 0.483254635711057 0.863960920752476 0.155730139840317 0.110471148557238 0.0851854854333331 0.130778216863653 0.130039766264005 0.177258014406402
1172 0.43827238808663 0.399982695562057 0.36236735584604 0.0744080421642341 0.506735168812777 0.85815094812734 0.129667064717632 0.110653408175386 0.0837237921647297 0.0821234458285719 0.111529515116449 0.148783629116234
1182 0.40087646529597 0.391798299476193 0.359011190995158 0.102313456987168 0.512066412514205 0.801317207160689 0.148076685576372 0.128103350371687 0.0865881112002394 0.0801782854027997 0.121639494019032 0.128500701820367
1192 0.402321305715269 0.422988684620601 0.383971834563383 0.0787032476300014 0.531678489312703 0.853637541970899 0.1128502227885 0.129200953598417 0.0898901809660547 0.0753811843587127 0.117386347666027 0.13369468387402
1202 0.411010964869324 0.423539883971613 0.386611096422155 0.0546415322742049 0.509626327619749 0.887765999026549 0.100097948661868 0.127015236111033 0.0889376710000063 0.053581552169877 0.122336901160874 0.106722559370202
1212 0.383509051577937 0.387805086942691 0.354899400648165 0.0944662318779705 0.499476773609901 0.829651685274929 0.106042928690001 0.103346055102525 0.0881022300865191 0.12190370601696 0.109352522181577 0.188115307604892
1222 0.371036693354805 0.359001602198202 0.330996630491763 0.100769716054948 0.476945823028823 0.801224144415115 0.0918546187688994 0.0693981454302573 0.0524839014530974 0.0911924376184634 0.0802562208241306 0.167028093693808
1232 0.421332193778014 0.374509297146785 0.343797379824886 0.0726903719714913 0.480119594311278 0.848122419220888 0.148590731548465 0.124680514683322 0.0955065252123344 0.0876050839095553 0.109997195657984 0.165670156474815
1242 0.420815864561995 0.386543637597307 0.354954218978127 0.0663313907178839 0.49823119861291 0.860265468987864 0.147418001445821 0.12668905070024 0.108557131404452 0.0638395293118944 0.115408325832928 0.136209042343076
1252 0.377699065640242 0.396862409752964 0.353743407364525 0.0773167397757077 0.496803760666622 0.826587439163723 0.126947243706317 0.165004316410661 0.119315807736607 0.0576871286977016 0.140015201547009 0.131324458941857
1262 0.421438946816185 0.396651370085485 0.384506136409875 0.0700746824624534 0.444080259406048 0.807267630785433 0.131077149319868 0.169043306540239 0.134991235924768 0.0805952212017902 0.136148356316396 0.242394650079383
1272 0.459128519828984 0.385151408562501 0.367581981166256 0.0773969664149748 0.508748501772859 0.842664644294304 0.149474012862374 0.102245509896669 0.110512610586159 0.0561545029091069 0.124069118425254 0.114954020152704
1282 0.435320387293567 0.420444725607914 0.381729122840977 0.106844784806447 0.473105252340491 0.749217596454398 0.177841436304012 0.193377385052409 0.171033739365567 0.112647087065998 0.16486012268734 0.235347850053169
1292 0.479979700811744 0.427719659167884 0.414180967169344 0.0598005665931362 0.511172450110607 0.879627099160412 0.136220269073383 0.130690435634421 0.121363551383252 0.0557006300310053 0.109263655569991 0.112961775593235
1302 0.423567393219096 0.41726666409128 0.382011019126403 0.0872478979792884 0.517907702312749 0.837099164918404 0.13713990079299 0.100286241103342 0.087415463021554 0.0629595862791325 0.105727180302193 0.108538618264243
1312 0.402295438050082 0.404849424135477 0.373163830303841 0.116190180964445 0.511440493576703 0.795429173610132 0.133395095145998 0.0857238558830112 0.0864317145171516 0.12134421653286 0.116112664434256 0.160112852071142
1322 0.473578116257144 0.398036865808985 0.385869089824987 0.104949783117353 0.515842948439707 0.807618404095527 0.119842417701621 0.112243764752663 0.0816745421191464 0.136795276610715 0.118718440138598 0.189014644702007
1332 0.406654981491938 0.393468438830512 0.359238563379859 0.0712921967205854 0.499827760023934 0.872783049593875 0.1542587149113 0.101876319440055 0.0932908505749564 0.0938590640648928 0.129170319655249 0.154279417928073
1342 0.420896317734553 0.447940447808805 0.401009193279795 0.0797489591776519 0.543117217795569 0.857844468210658 0.14151883621068 0.101912622545307 0.0904976281393431 0.0675303737620437 0.101526399268116 0.103763846714753
1352 0.392803005817712 0.417464363915696 0.375104761898486 0.095136619142811 0.522867535298452 0.831262255978926 0.128946096936905 0.149155276101426 0.121263697250308 0.0966549714627674 0.138666881049638 0.135239256980533
1362 0.420740321769734 0.432494664216786 0.396500584780615 0.0380410319291394 0.521206458854049 0.925696110386591 0.143448259097974 0.127152890298768 0.106079138874219 0.0514786175353573 0.128315397715931 0.105729053497478
1372 0.431787281346105 0.382425774067128 0.366038997156139 0.124435422235033 0.506931229524598 0.766059678190127 0.0891784818839939 0.0890069172756997 0.0754267197221436 0.0911442593524379 0.100976538446743 0.14981890416681
