t sp li co sp.sd li.sd co.sd
237 24.05 22.25 0.0392200382331084 4.7625181309228 6.76581966870783 0.00878533687310195
247 25.2 23.8 0.0373880591282908 3.73602659744843 6.23740836869727 0.00509684649613647
257 24.85 22.65 0.0371241211650078 4.591468060149 5.94071588810287 0.00692413153491782
267 25.45 23.55 0.0364283885722264 4.04546529755036 5.63331257133099 0.00571170938125236
277 24.45 22.1 0.0380098464657397 3.48643989735873 4.10263073495147 0.00897920384023025
287 24.5 22.1 0.0369199397456757 3.76269780036108 4.96196056328332 0.00511351048458519
297 23.4 21.25 0.039066839765198 3.16892809371843 4.29044225422533 0.00661187924776913
307 24.45 21.65 0.0366501767155402 3.99308613006347 4.97652383433298 0.00672006005356349
317 23.5 20.9 0.038312901491043 3.72049798590967 4.25379087898139 0.00655024563497914
327 24.6 22.1 0.0372937052333595 2.39297216646448 3.38572856188101 0.00858828524477372
337 24.15 21.3 0.0369301147733349 3.37599887752538 4.40215258350061 0.00669631305352081
347 23.25 21.35 0.0398898478347341 3.44696662986 4.35618133110568 0.00636840448188337
357 23 20.35 0.0386742557471262 3.9202577788497 5.33385414123783 0.00699215028832351
367 22.3 20.25 0.0408216028598288 3.32613257323529 5.00394581147823 0.00590855299685695
377 22.8 19.9 0.0388696488184101 2.64773985047426 3.66921761343435 0.00858805958924243
387 22.1 19.7 0.0409152412431779 3.41667736412532 4.28092464188213 0.00786770714528034
397 22 19.9 0.0423454320811182 4.02622978924322 4.22897275071805 0.00878521726986824
407 22.15 19.4 0.0405263398651426 4.22118716152596 4.5929007002226 0.00888010447152899
417 23.25 20.15 0.0379223894962131 3.32257034300412 3.68888800817294 0.00635422635314105
427 22.75 20.05 0.0386781173915682 2.98901497592698 4.70693776864478 0.0053847097549566
437 23.65 20.15 0.0368322306564133 3.03098038681598 3.31305233726751 0.00757445056870869
447 22.75 20.35 0.039844281099768 3.98516987685198 5.01864943040089 0.00715990004288192
457 21.15 18.15 0.0420857248096958 3.68888800817294 3.13343598189457 0.00894102665982694
467 22.35 19.85 0.040052062840454 3.52845575287547 4.31978313295812 0.00600513805588913
477 22.6 19.8 0.0395787281979443 3.85800602984441 4.6407803336576 0.0078326813862867
487 22.5 19.35 0.0389990983473601 3.88654900366569 4.31978313295812 0.0070463938026087
497 22.95 19.65 0.03829825506243 4.2236801114917 4.30758205469086 0.00772093864712331
507 22.85 19.9 0.0392405306212594 3.43779304970959 3.43204711046061 0.00903634180631692
517 21.8 19 0.0406190803061033 3.96829540496327 4.47213595499958 0.00713941582516904
527 22.65 19.15 0.0376406574136494 2.71981036490646 3.6168465473902 0.00559683454029566
537 23 19.55 0.0374353255563247 3.6418618720013 4.51284715824547 0.00655664912350175
547 22.25 19.1 0.0400526487523691 4.03765174067147 3.86482109615221 0.00998743022319975
557 23 19.85 0.0390245958447578 3.67065174192899 3.08263387040164 0.00940870733228456
567 22.55 19.8 0.0390136838419147 2.18788530441227 3.42744342346488 0.00528590065902452
577 22.05 18.95 0.0399158656926526 3.60518632265416 4.18612998012798 0.00848533209635804
587 22.4 18.6 0.0377819518004856 4.44143172743584 5.06172427455101 0.00732244033189902
597 21.5 18.55 0.041104752663903 3.81823877834022 4.39467380982216 0.00936776253901906
607 20.9 17.8 0.0433530679649421 4.25379087898139 4.56070170039655 0.0169428864738178
617 21.95 19.15 0.0401057610186158 2.64525394264003 3.80131556174964 0.0066359049093269
627 21.8 18.7 0.0399824812640099 3.98153633399814 4.62373738099614 0.0069122912055919
637 21.6 18.65 0.0408248180442633 3.54519689899328 4.01674128197421 0.00826273350977124
647 21.55 18.6 0.0404216548103841 3.44085362725742 4.39377550153564 0.00638773124095368
657 21.7 18.15 0.0392594549520866 3.81272108936166 4.15837772011609 0.00715751706714675
667 21.6 17.95 0.0394191013049457 3.26706048467523 3.47131099154196 0.00792950569486002
677 21.55 18.25 0.0400212799150804 2.94645192517516 3.55224169400557 0.00829086043032473
687 22.5 18.65 0.0373999782648442 3.7905700168486 3.99044912391153 0.00629959691094935
697 21.3 19 0.0426448521455597 3.77108109586349 4.16754376733245 0.00752736497547008
707 21.5 18 0.0393970238275199 2.60566185147086 2.73380398173064 0.00566231894795125
717 22.3 19.45 0.0400304735718892 4.13075754489862 4.86096156829295 0.00906640775729058
727 21.3 18 0.0402585608793627 2.73572851838697 3.21182027418786 0.00681466301015062
737 21.4 18 0.040698506754893 4.00525969983944 4.05228980103582 0.00925848307687271
747 22.15 18.7 0.0389293582148531 3.66024157960272 3.67208531032652 0.00693554188643211
757 20.65 17.5 0.0425822294421631 3.26504614298014 2.70477161211149 0.00973464246387384
767 21.35 17.65 0.0391407687212099 2.51887610693842 2.81490394339244 0.00538583247491508
777 21.75 17.85 0.0386637282873252 3.76793954583306 3.48341937273074 0.00663158685360634
787 21.85 18.4 0.0391617214496633 2.77725726117276 3.37794705639231 0.007429572034834
797 23.1 19.15 0.0379155749037431 4.7116875957559 3.99044912391153 0.0108415207149429
807 22.05 18.15 0.0383801064973002 3.76234809100577 3.80131556174964 0.00807525777531148
817 21.55 18.35 0.0400426779367335 2.50210437747698 2.51887610693842 0.00557287576771822
827 21.5 18.35 0.0399839766350268 2.80037591461537 3.37599887752538 0.00507663136790678
837 21.5 18.35 0.0416542796158243 4.27354161027325 3.85630038139911 0.0111183112797251
847 21.7 18.05 0.0388283833590619 3.01050791308325 3.20320563120594 0.00597002238402029
857 21.55 18.15 0.0397732114844643 2.94645192517516 3.36037278633754 0.00745358698132126
867 20.2 16.7 0.0420949442739525 3.34978396789688 2.77393886776642 0.00770965180208695
877 21.8 18.55 0.0398365759872328 2.6872016358247 2.52305161930631 0.00688723474447901
887 22.35 18.65 0.0377642906867835 2.77725726117276 3.24888644890749 0.00585018687965253
897 22.8 19.05 0.0368228678336152 2.70671679151582 3.74833296279826 0.00482337975375066
907 22 18.6 0.0389480018811558 2.29415733870562 2.45806941788833 0.0060796954509092
917 21.1 17.45 0.0403489391828694 3.30708967299999 3.18673236370655 0.0085034232246748
927 22.85 19 0.0370341645543136 3.24888644890749 3.24442842261525 0.00616456230396994
937 22.15 18.6 0.0379687967626482 1.66306628661765 2.30331568784974 0.00320593104129922
947 21.8 18.05 0.0380550368515746 2.23842049574906 3.153527682153 0.00467879572348377
957 22.75 19.25 0.0378597321328199 3.16019652953154 3.12671005842782 0.00608381386478071
967 20.95 17.7 0.0414329439549291 2.94645192517516 2.79284800875379 0.00868828338354463
977 20.75 17.45 0.0423124904077605 3.4316637057663 2.48098028164166 0.0100059225939618
987 21.7 17.85 0.0387892182123459 3.11363723675467 2.70038983540486 0.00683647618960474
997 21.7 17.9 0.038462204102991 2.34183913331292 2.86356421265527 0.00599688278468689
1007 21.25 18 0.0412152176362178 3.44696662986 3.44887472113808 0.0101020140151921
1017 22.25 18.55 0.0384363178972811 3.58175199705689 3.81789415640005 0.00843556127809234
1027 22.05 18.85 0.0391343094991728 3.01705677423335 3.45306881056928 0.00491335988590558
1037 21.1 16.9 0.0382340492970994 1.94395148304196 2.35975020979585 0.00508479892966743
1047 22.35 18.35 0.0372199669624024 3.0655127501044 3.36037278633754 0.00565391884065227
1057 22.5 18.5 0.0375311558852559 3.25252938010113 3.06937332880491 0.00769646251022097
1067 21.65 17.4 0.0374038439268126 2.1095023109729 2.41486623798678 0.00447189258187151
1077 21.1 17.5 0.0397101749093556 2.91818256346038 3.47169001769273 0.00628365901223571
1087 21.9 17.95 0.0385460294115133 3.12713085246221 2.56443283972766 0.00804459510617715
1097 21.95 17.9 0.0378787874963654 2.98196332357692 2.46875208194449 0.00583415166864866
1107 21.7 18.25 0.0394392709109601 3.02794006754288 3.25859188187652 0.00667733012604263
1117 21.7 17.45 0.0379461790456342 3.02794006754288 2.56443283972766 0.00698135076875168
1127 21.6 18.25 0.0399354164218162 3.03315017762062 2.95358836172651 0.00699940874767335
1137 20.65 17.35 0.0414798581255908 3.18342748092615 3.15018796431678 0.00668351659172226
1147 21.45 18.1 0.0404051484575888 3.84536631613467 3.59678218763149 0.00739695710412485
1157 22.1 18.85 0.0393656651738603 2.80788363831477 2.77725726117276 0.00690908627627854
1167 20.65 17 0.0407324839297844 2.70038983540486 2.65567911821955 0.00766907155990953
1177 21.2 17.6 0.0396043565765366 3.31821131270892 3.63318042491699 0.00548270782045693
1187 23.1 19.85 0.03725873647679 2.90009074268194 3.63136917777071 0.00419585334226984
1197 21.85 18.2 0.0387549910864983 2.90688837074973 3.03661861806499 0.00666419477686818
1207 19.95 16.7 0.0436339373279059 2.92853475128326 2.67739071721547 0.0126204004272548
1217 21.5 17.95 0.0393224596720363 2.80037591461537 2.81864095657912 0.00568642096181922
1227 21.8 18.1 0.0391000894333046 3.45801890348247 3.11025468579766 0.00739641366852748
1237 21.5 17.95 0.039251598967713 3.73461757360143 4.09717489317495 0.00564518895261291
1247 21.5 18.15 0.0400910042440522 4.26120813113395 4.84795127646178 0.00839334457301266
1257 21.25 17.5 0.0398288576605956 3.98516987685198 3.83199824195103 0.00832100379470666
1267 21.8 18 0.0386921745402693 3.27028085064651 3.55409326655455 0.00759994509671565
1277 21.05 17.25 0.0407733632924349 4.69574275274956 4.43520604161508 0.0115864697330167
1287 22.1 18.7 0.0396707362761358 4.65550042535991 4.81335860420056 0.0102006047022022
1297 20.4 16.95 0.0418308857391318 4.00525969983944 4.40663375521855 0.00894451929459185
1307 22.75 19.15 0.03760280658493 3.33837338266786 3.55816333461373 0.00585899543980493
1317 21.15 17.75 0.0403859247890679 3.60226536910785 3.78188201547158 0.00711079515041296
1327 21.9 18.75 0.0397662799250861 2.95403381657585 3.47737045239041 0.00749456914714854
1337 21.65 17.25 0.0377648395055909 3.71731368768249 3.64005494464026 0.00746904228553521
1347 21.25 17.55 0.0397416105334381 4.30269193583934 4.31002503350893 0.00700542648878219
1357 20.9 17.25 0.040536185292996 3.59678218763149 3.50751073825118 0.0079055768462935
1367 20.5 17.05 0.0413374767348766 3.01749285962614 2.79990601346019 0.0069441806527934
1377 21.35 17.8 0.0398237637757056 3.43779304970959 3.12207758088306 0.00594990493896325
1387 21.3 17.05 0.0381469879853648 4.05358840379341 4.23612285493531 0.0062726803893686
1397 21.5 17.75 0.0387101983770042 3.17058852249032 3.76793954583306 0.00557240920471837
1407 22.05 18.1 0.0378961029503411 3.36350381220787 3.43204711046061 0.00690521868782871
1417 22.9 19.15 0.0375590857211529 4.12820848106753 3.89702990818176 0.00800514291877693
1427 22.45 19.1 0.0380724364723779 3.06894461543893 3.95900040547186 0.004658933969953
1437 22.2 17.75 0.036681189080635 3.38106180768238 3.00657174938675 0.00545707895812386
1447 22.35 18.2 0.0367274814170451 3.09966042282733 3.33403501386596 0.00448179053800312
1457 22.15 17.75 0.037537253318942 3.18342748092615 2.17340383052168 0.00824426302597167
1467 22.1 17.7 0.0367967389588235 3.19374388453426 3.24605023147566 0.00596513130724922
1477 21.7 17.6 0.0380451896564977 2.65766022936282 2.37087592074721 0.0061680933203359
1487 20.25 17.2 0.042468649279635 2.84466259214654 3.286335345031 0.00719965442989615
1497 21.65 17.65 0.0384730867335198 3.09966042282733 2.90688837074973 0.0068265399940098
1507 22.45 18.7 0.0375769050913137 3.13679353547704 3.40433160608812 0.00550491619528367
1517 22.05 18.25 0.0382010122178731 3.18673236370655 3.40085128661696 0.00674143691113477
1527 20.5 16.35 0.0414024453735841 4.51313871409151 3.60226536910785 0.0119571724562127
1537 20.6 16.6 0.0412801370488502 4.38178046004133 3.42437086038789 0.01070553003316
1547 20.7 17.4 0.0413172494890712 2.43007472269779 2.28035085019828 0.00660465285733596
1557 21.2 17.4 0.0392855997239227 2.50473236305325 2.70282503279342 0.00658018828132149
1567 19.85 16.25 0.0420137546720835 3.04829546848036 3.05863746754903 0.0072023696785043
1577 21.8 17.85 0.0381444867376826 3.88790296608393 4.02982303385776 0.00600679894238142
1587 21.9 17.95 0.0387474222205038 3.85117890357854 3.42552339450715 0.00889997414707485
1597 21.75 18.15 0.0393412545076592 2.7505980211009 2.20704613263496 0.00742651935750416
1607 21.5 17.05 0.0377026703302817 3.4105100714363 3.03445130737702 0.00653657244389749
1617 22 17.85 0.0376410833412496 3.30868076747404 3.0655127501044 0.00636179938410952
1627 21.8 17.8 0.0380186247340737 3.286335345031 3.33403501386596 0.00573800474020985
1637 21.8 18.3 0.0397655025190443 3.63607654369087 3.55557383036239 0.00915181805781712
1647 20.15 16.55 0.0414730149008931 3.08263387040164 2.96426080250425 0.00649446014087376
1657 20.8 16.95 0.039443086921364 2.58741895372691 3.63426673991358 0.00650008250534979
1667 22.4 18.3 0.0375376970321936 3.89871773792359 3.72897615410648 0.00776198516454331
1677 21.6 17.8 0.0396968190995811 4.30910907875765 3.94168011199072 0.00974276254368257
1687 21.25 17.1 0.0390486246862012 2.98901497592698 2.26878126337746 0.0079812692752406
1697 20.55 17.4 0.0419050129437234 2.83725219182222 2.90915071708855 0.00673837822434842
1707 21 17.25 0.0395752624987558 2.20047841688072 2.5520889276702 0.00625992026328251
1717 19.85 16 0.0415985287143609 2.94287721724666 2.67542421623975 0.00811885604331998
1727 21.2 17 0.039133300025205 3.87434204940522 3.50938591119361 0.00927035820202323
1737 21 17.65 0.042476811309979 4.30422069479176 3.63136917777071 0.0125404300454569
1747 21.05 17.45 0.040414213568703 3.64872003512695 3.70596957978824 0.00773652738634995
1757 22.55 18.1 0.0361224246799938 3.48643989735873 3.5526120857165 0.00547850291799019
1767 20.9 17.65 0.0414077852635968 3.41667736412532 3.24888644890749 0.00759673524200412
1777 21 16.85 0.0390603736379801 3.24442842261525 3.03098038681598 0.00727103982876619
1787 21.9 17.85 0.0376689398500153 2.712543960352 2.79614396135671 0.00537933615526054
1797 20.6 17 0.0406390905412235 3.51537974290717 3.74165738677394 0.00684004705437244
1807 22 17.6 0.0373452571400438 3.21182027418786 2.90915071708855 0.00767751306714847
1817 21.35 17.8 0.0394505089706242 2.94287721724666 3.38106180768238 0.00550121407714835
1827 20.9 17.15 0.0397746200137267 2.98945515190698 3.1165939573093 0.00591267866637172
1837 20.3 17.2 0.0430388022805289 3.06250671320424 2.72609224850672 0.00910959800012788
1847 20.6 17.15 0.0411341803805544 3.250910803549 3.24888644890749 0.00637628643070323
1857 22 18.35 0.0385388829755124 2.77204085942394 2.85205373832889 0.0063343301987513
1867 21.75 17.35 0.037374519111641 2.29128784747792 1.63111198750713 0.00609744224527962
1877 21.5 17.55 0.0385071157086902 2.96470465379109 3.18673236370655 0.006279025573959
1887 22 18.3 0.0393857675200937 4.29197537639476 3.55557383036239 0.00900972124922218
1897 21.65 18 0.0392426535598189 3.28112625079929 3.07793505625546 0.00670347666171131
1907 20.65 16.45 0.0395661246002711 2.96070759678902 2.54382637606794 0.00756175315360092
1917 21.35 17.65 0.0390229401133814 2.20704613263496 2.64127162356954 0.00573067655428552
1927 21.45 18.1 0.0397555836400815 3.05174669570344 3.43204711046061 0.00529687819403764
1937 21.85 17.55 0.0375845149348616 3.26504614298014 3.23590059049702 0.0070211872328103
1947 19.5 15.9 0.0432202764203575 3.26867106425773 2.82656570491657 0.00972152326802496
1957 21.8 18.1 0.0388878553281629 2.72609224850672 1.99736668746891 0.00615812386468015
1967 20.65 16.7 0.0401064897188105 3.0655127501044 2.9929742292312 0.00773929594452524
1977 21.8 18.2 0.0390397533676702 3.13889018268358 2.91276681633044 0.00623107270650721
1987 20.75 17.1 0.0413862170467564 4.06363850443624 3.72615224143027 0.0100349616143167
1997 21.25 16.75 0.0384484261977344 3.76793954583306 3.17680740101724 0.00865746185198545
2007 21.85 18 0.0388034955203104 3.91051214844781 3.55409326655455 0.00756115010109271
2017 21.55 17.7 0.0394502850134109 3.95334635067825 3.40433160608812 0.00833440682045432
2027 21.4 17.85 0.040239588489282 3.73320801794692 3.18342748092615 0.00786392286555686
2037 22.3 18.2 0.0372965387382644 3.13049516849971 2.78340949575384 0.00583295403379644
2047 21.7 18.3 0.0402013174968089 3.6288319129758 3.38883616103166 0.00949772954914837
2057 21.65 17.9 0.0392375663893899 3.13343598189457 2.63378854604221 0.00765703198566097
2067 20.2 16.6 0.0420152277834906 3.30231178992759 2.81724015754127 0.00896880962842933
2077 21.5 17.45 0.0382502590013626 2.56494588021289 2.54382637606794 0.0054949172944089
2087 22.35 18.15 0.0376562796423311 3.60226536910785 2.77725726117276 0.00838540027111193
2097 21.8 18.45 0.0397862318107339 3.34978396789688 2.85574213785046 0.00670471400848667
2107 22.8 18.7 0.0374807399567668 3.41205293967692 2.53605578553951 0.00969539545146254
2117 22.45 18.1 0.0369155913561101 3.11996963547977 2.42573917112203 0.00740925539827963
2127 21.3 17.6 0.0395659822705259 2.73572851838697 2.16187053509832 0.00615106685501115
2137 22.25 17.7 0.036947924494607 3.99835492487387 3.3732695368768 0.00750828101171776
2147 22.4 18.55 0.037591895986136 2.83586058598759 2.39462116551153 0.00524812357051387
2157 22.05 17.8 0.0380013262550684 3.74833296279826 2.70671679151582 0.00798448737637242
2167 22.2 18.65 0.0381713998755118 2.50473236305325 2.85205373832889 0.00493030840410857
2177 21.9 17.85 0.0387888916996379 3.83748821359411 2.96070759678902 0.00895175445089422
2187 21.1 17.3 0.0393975334947239 2.61372893532754 2.40831891575846 0.00533677036835447
2197 22.3 19.3 0.0395626811933697 2.59756971437777 2.17884566251321 0.00633032385463453
2207 21.7 18.45 0.0408067820340497 4.15616219733137 3.47131099154196 0.00885040454975516
2217 21 17.3 0.0397306015632438 2.95581496465242 3.18053289146398 0.00559777068865531
2227 21.75 18.2 0.039191769090927 3.17680740101724 3.12207758088306 0.00637616503795856
2237 21.5 18.15 0.0400638647509904 2.76253125726541 2.53968501984006 0.00688291467935685
2247 20.65 17.2 0.0423344172440146 3.49849591742087 2.54641130344565 0.0110627805005113
2257 21.95 18.65 0.0391768539775446 3.36350381220787 3.78744463221646 0.00595696022869606
2267 21.4 17.75 0.0400429050600184 4.13457819397641 3.69743865825776 0.00780679685469784
2277 21.05 17.15 0.0395889061774263 3.13679353547704 2.92493814599467 0.0074428386208493
2287 22.6 18.85 0.0381629308250276 3.96564191392436 3.80131556174964 0.00888208710854508
2297 22.6 18.55 0.0370325844053565 3.20197307592481 2.87411313552363 0.00581161347519465
2307 21.5 17.55 0.0388737814977456 3.17058852249032 2.76205491770548 0.0068852051211244
2317 21.55 17.3 0.038535978513179 3.96663718107868 3.3732695368768 0.00818858760111781
2327 21.55 17.9 0.0396257884160649 3.01705677423335 2.48997991959775 0.00794012210523702
2337 21.9 18.3 0.0393592195326965 3.61138550464471 2.95759504007101 0.00781448459755842
2347 22.75 18.3 0.0364585227953264 3.32257034300412 2.15455453937882 0.00692026265023432
2357 22.95 19.05 0.0367821023596773 2.96426080250425 2.79990601346019 0.00589304442873565
2367 23.25 18.9 0.0360788992610721 3.75394529304276 2.95403381657585 0.00726854556475583
2377 20.55 16.9 0.0408519607043752 2.85574213785046 2.78907643646083 0.00764598692675995
2387 21.45 17.65 0.0398945016964522 3.83165485754764 3.04829546848036 0.009032671613117
2397 20.75 17.5 0.0415733908260841 2.67296405552062 1.93309133391652 0.00691055546457833
2407 21.05 17.4 0.040873297601441 3.60518632265416 2.83586058598759 0.00935248003464705
2417 22.5 17.75 0.0355616886717147 3.01749285962614 2.98901497592698 0.00536161492848204
2427 22 18.25 0.0386775791663944 3.07793505625546 2.78860463125802 0.00756823253813478
2437 20.65 16.9 0.0404652940422074 3.0655127501044 3.05906762541172 0.00713563432883846
2447 21.75 18.15 0.0392110790250182 3.32257034300412 3.31305233726751 0.00731291978045532
2457 20.55 17.35 0.042569349842668 3.63426673991358 3.24888644890749 0.00998838289101127
2467 22.35 18.3 0.0368245049809595 2.79614396135671 3.18053289146398 0.00352890126888486
2477 22.75 18.65 0.0365428621478041 2.29128784747792 2.27746396354874 0.00559662853063712
2487 21.7 17.7 0.0394327394465227 4.13075754489862 3.67208531032652 0.0115882826132262
2497 20.05 16.4 0.0419356978143144 3.31622804117157 2.98063928148238 0.0079594431081564
2507 22.65 18.6 0.0366953076017545 2.73909320377153 2.56289310206875 0.0045165082827256
2517 21.05 17.8 0.0410254149839242 2.62528193974626 2.23842049574906 0.00698228200230469
2527 20.6 17.25 0.041719721580295 2.39297216646448 1.65035881266054 0.00821424939503785
2537 20.5 17.3 0.0423011637878857 2.76253125726541 2.02874085917453 0.00797804598789457
2547 21.4 17.55 0.0405409831870351 3.83062451964772 3.13679353547704 0.0132138274885766
2557 21.4 17.35 0.0386653142014107 3.23468049345478 2.99605003120337 0.00652515960509455
2567 21.15 17.95 0.0405464012599997 2.47673384244569 2.70428509864194 0.00531622085072014
2577 21.15 17.65 0.0417106224299854 4.35618133110568 3.95068281906332 0.012509614112591
2587 21.1 17.95 0.0409481742987658 2.712543960352 2.74293350457613 0.00640523818561539
2597 22.05 18.3 0.0379258571287212 2.64525394264003 2.97533722104695 0.0044922310326133
2607 21.65 18.45 0.0402457960182035 3.19991776210116 2.98196332357692 0.00691502899058049
2617 21.05 17.35 0.0396687669356912 2.41650029675366 2.36809939336213 0.00552132848726426
2627 23.2 18.6 0.0353096985878731 2.6872016358247 2.28035085019828 0.00669163341590745
2637 21 17.15 0.0394803561254803 2.51312344975017 2.27746396354874 0.00572472859696729
2647 22.25 18.65 0.0383621592345762 3.19333186829253 3.36037278633754 0.00670433293567986
2657 20.65 17.15 0.0408148868566002 2.833539724165 2.70038983540486 0.00550483050013167
2667 21.8 17.95 0.0385861953444197 2.6675437154214 2.48098028164166 0.00755545780602989
2677 21.5 17.85 0.0398917089127528 3.51687660469223 2.94287721724666 0.00822168111830999
2687 21.8 17.55 0.0376630584445584 3.08817779689952 2.64525394264003 0.00592984454862053
2697 21.15 17.15 0.0392576598862494 3.37599887752538 2.88872581636009 0.0064694876015063
2707 21.7 17.75 0.038919078357159 3.49586221576008 2.76966651992238 0.00804527257927865
2717 22.1 18.05 0.0381844406295717 3.4012381646441 2.98196332357692 0.00839423787559257
2727 22.5 18.25 0.037669219507185 4.08463101470816 2.935714743062 0.00873375827034737
2737 21.95 18.1 0.0384375761731778 3.28433282498336 2.88188534780528 0.00676085251798179
2747 20.7 17.15 0.0411780212571354 3.6288319129758 3.26504614298014 0.00768953922758363
2757 21.95 18.35 0.0389131696126022 3.13679353547704 2.833539724165 0.00663420116580383
2767 21.05 17.65 0.0406199797063656 2.99956137144294 2.833539724165 0.00652029300403542
2777 22.05 17.95 0.0380884731038326 3.51650244898027 2.78104486233426 0.00764359248152147
2787 21.6 18.35 0.0396504615139092 2.01049875980014 2.3902213066444 0.00510420628836884
2797 21.35 17.7 0.0392835510141509 2.56032481491992 2.65766022936282 0.00511353032623292
2807 20.25 16.85 0.0422820402250429 3.32257034300412 2.85205373832889 0.00794709667967922
2817 21.55 18.55 0.0404206614265675 2.21181040398084 2.0384462607326 0.00511503269169874
2827 21.85 17.9 0.0392259372848721 4.02982303385776 3.2589956476772 0.00974675824945438
2837 21.4 17.9 0.0401356018856819 2.89100237579323 2.57314061636339 0.00832880162720334
2847 21.5 17.9 0.0395681247943824 3 2.9717972587928 0.00701617032967458
2857 22.4 18.75 0.0383347085941511 3.36233001918234 3.0757968586676 0.00719045924169141
2867 21.15 17.1 0.0393612616587228 2.73909320377153 1.74416319854476 0.0080948784214808
2877 22.2 18.4 0.0379838663839959 3.05390173212461 2.87273938583843 0.00582335566832613
2887 21.15 17.2 0.0393963003524233 3.26504614298014 2.94868391695435 0.00729390197541035
2897 22.1 17.7 0.0369116311722153 2.67345626877505 2.22663304943632 0.00589020533862149
2907 22.25 18.2 0.0374093994415553 3.49247310956758 3.70774438453524 0.00655247125793291
2917 20.25 16.3 0.0409550967234374 3.20977126582991 2.53605578553951 0.00782192125049092
2927 21.15 17.65 0.0406912350230725 3.46827729116647 3.0655127501044 0.00854746296253153
2937 21.5 17.9 0.0393443758113531 2.41704473751685 2.14966337634034 0.00570399045442339
2947 20.75 17.2 0.0411775633303204 3.24240002077733 2.98416875492904 0.00906499918244717
2957 21.4 17.7 0.0394509557544383 3.48530750738764 3.43511280746353 0.00658049704294285
2967 21.9 18.1 0.0390815369017721 3.24280580264749 2.48997991959775 0.00887725777829863
2977 21.25 17.15 0.0387605295786785 2.65320064906718 2.08440323404692 0.00644035855135474
2987 21.4 18.3 0.0401226947747915 2.70282503279342 3.35763074362359 0.00419346465229479
2997 22.2 18.3 0.0384636080583816 3.59238961666113 2.88553561570009 0.00864782796398165
3007 20.65 17 0.0404322047450381 2.833539724165 2.90190500044005 0.00566926095331157
3017 21.25 17.3 0.0393685210032564 2.89963700087478 2.25014619408092 0.00773571239309613
3027 21.85 18.7 0.0404415655444773 4.00361678591009 3.59970759046372 0.00783818970445096
3037 21.35 17.4 0.0384085129689548 2.20704613263496 2.30331568784974 0.00368297913502282
3047 22.8 18.75 0.0365739412442676 2.89464114674359 2.78860463125802 0.0051354539133068
3057 22.3 18.05 0.0367425637315047 2.69697686503357 2.83725219182222 0.00539791281459794
3067 21.95 18 0.0383973328939134 2.83725219182222 1.97350876413186 0.00748226286924307
3077 21.65 18.25 0.0393896344138564 2.27746396354874 2.2213082915966 0.00519755435276835
3087 21.15 17.55 0.0393505003408915 1.69441808051583 2.35025194618073 0.00400156495602364
3097 21.6 17.8 0.0397997157738125 4.12182892466567 3.67924477376311 0.0100639444239933
3107 20.85 16.85 0.0398421929265563 2.77725726117276 2.30045762037858 0.00884536841046234
3117 21.2 17.25 0.0394031295246918 3.44276510656004 3.24240002077733 0.00770842542057529
3127 21 17.5 0.0403926718507961 2.95581496465242 2.74341316419414 0.00607153727867961
3137 20.95 17.6 0.0408872506009195 2.41650029675366 1.93036674999174 0.00660904713263395
3147 20.6 16.8 0.0407731590580345 2.54227415805944 1.73508683234859 0.00858421436551966
