t U L S OS WN contrib U.sd L.sd S.sd OS.sd WN.sd contrib.sd
232 0.188722591525385 0.224343370250124 0.177115873269326 0.235124878593979 0.352750389758973 0.325951392946746 0.0648150657693756 0.0823553955490147 0.06874899592143 0.053839209726815 0.0853023578904022 0.10988702920934
242 0.188114331308471 0.242819684128449 0.192522580853229 0.237105479228298 0.367029049889394 0.341425242992811 0.0517713680102358 0.101970677130279 0.0831696111108339 0.056863259503225 0.0840955593782133 0.141099950806785
252 0.196162406365276 0.232816921390583 0.179054755254776 0.239601498470334 0.364000003218639 0.331405044522038 0.0827800904669514 0.0801166294144258 0.0681237743407528 0.0500920656427415 0.0722529311759762 0.12495663031906
262 0.238169360882446 0.253284171653297 0.196939747734228 0.233383825680598 0.369871697226102 0.366098138904182 0.0695098522912913 0.0796547647959658 0.0643335702422996 0.0666989526296742 0.0865022793598355 0.107324370920022
272 0.193739313956744 0.251758109640841 0.189764502535222 0.206994745161914 0.351057852667887 0.39462099082951 0.068420307213853 0.0886212250616138 0.0727206827013902 0.0508382972483903 0.0907017779547419 0.146218918876206
282 0.196721155806995 0.245663069535215 0.199397567004261 0.21886961375659 0.352118022363577 0.367887838288129 0.0644012420224943 0.0771497968964804 0.0573477847630759 0.04392587805321 0.0586395295112875 0.134471300914674
292 0.194622014019438 0.24489837837224 0.202931124666569 0.231534668989583 0.366638788938086 0.36360438671479 0.0589301914197788 0.0810381481427427 0.0614476874542439 0.0580861039060818 0.078066812368394 0.11101747739507
302 0.196033872530653 0.251673304963989 0.199376265237356 0.227907132559869 0.374198914136032 0.383513254754738 0.091784415176027 0.0832720890907006 0.0656962752030839 0.0520801549762675 0.0766658146863967 0.130615454269801
312 0.216432181280957 0.270388958179294 0.223064108241062 0.232673159552946 0.381076349089564 0.386190084484858 0.0754832483005411 0.0838745553130024 0.062959848434754 0.0676286039119264 0.0753852561790236 0.13709729200869
322 0.207421906557395 0.266522768431082 0.207916336811659 0.241483783424793 0.384992338585914 0.372038963011398 0.0709827859097724 0.0895682172701842 0.0761932715163582 0.0721480830840269 0.0976621558340334 0.11378273915099
332 0.20980108087345 0.261617445280736 0.212863888139454 0.239397589052219 0.386438910898686 0.381699762243201 0.0679164350293855 0.10813077353235 0.0815835481764349 0.0880362525179705 0.110030515484631 0.118876347905415
342 0.246145526035044 0.289892149474352 0.226407381087246 0.226721127831687 0.39654302508526 0.429587981496278 0.0586455950151664 0.0842907719578383 0.0707662979060075 0.0779718368203241 0.0986111721065476 0.118668768241446
352 0.218621745873953 0.313280692743532 0.238327635490958 0.238753518044765 0.417301706072128 0.434321987004231 0.0596101282845149 0.0811783953035489 0.067635063914418 0.0760959132619553 0.0955829554051084 0.108879880897765
362 0.205719532795677 0.272994823368261 0.222725775523695 0.221914980054733 0.374837588584877 0.405570148368372 0.0668040852482799 0.0665413493941179 0.0540413671126975 0.0460183082943958 0.0665555083473244 0.0887955666319412
372 0.228797043284724 0.258678886328853 0.211902303607269 0.236667086438409 0.39011796168954 0.397800269181671 0.0672379675073691 0.0763575580541242 0.0628644189200325 0.0688012018623261 0.0812673829105249 0.10867320774378
382 0.213952549823989 0.265104958420027 0.220634499210462 0.227483426584117 0.384926975768257 0.405232281173642 0.0689055892530795 0.0964512354927997 0.0779471802430038 0.0604302053253726 0.0744547927522122 0.143879871968759
392 0.202654964263313 0.262252931439231 0.21742756780982 0.220438157872051 0.385217791823964 0.421320943988946 0.073988829283216 0.0879398088425335 0.0703815420103719 0.0593517039688234 0.0924834757003307 0.108154932220159
402 0.23525511089017 0.273341957647649 0.223745933141815 0.218376717761332 0.381005132119418 0.429885103071212 0.068967516073581 0.0852512680592128 0.0599171675614782 0.0761502225464289 0.109806719186908 0.116107005804736
412 0.241342426106424 0.274751713492823 0.223015210310285 0.218193463099308 0.392411605360218 0.439198790430381 0.0767318835822235 0.0730237338141115 0.0525699538408188 0.0502302878081905 0.0844523180915241 0.0914730662727675
422 0.230693313745225 0.273316500857115 0.215022264529728 0.226958816364403 0.395824723805789 0.429056854753649 0.0890863630418728 0.0758568986457116 0.0703522658880552 0.062421519156406 0.0597666453018227 0.111358566431348
432 0.224917061093835 0.281463429883914 0.230177005547446 0.226146455014522 0.397889420315634 0.430362809772644 0.0696692083340133 0.0826534255313726 0.0689371525734532 0.0561672155020932 0.0880748937417281 0.0919814410067146
442 0.225613557778022 0.292635360616486 0.237303228002674 0.218621120277598 0.39754383984576 0.443445359469644 0.0667745840351354 0.078717427727216 0.0696568970322611 0.042047150044131 0.0749502298835552 0.0880605554318259
452 0.209089554694818 0.272061591519157 0.213475107851695 0.213020953689564 0.378668745584226 0.447074027836559 0.097321216166987 0.0689563535462416 0.0478664570747937 0.0820746270918379 0.0996083250130227 0.124423024614451
462 0.225290512398893 0.279413494932709 0.231466830709197 0.194496577970708 0.366874834006651 0.472762058084716 0.0833789255703545 0.0777794243343813 0.0727746981299646 0.0586985977404331 0.0743007466110292 0.105506563205284
472 0.233949354268901 0.291076031069674 0.239892886099497 0.191687302008238 0.376835089553914 0.487719185834455 0.0957050222351005 0.0936768322176545 0.0815591996902363 0.0587005039633672 0.0960953858021159 0.113383027465548
482 0.224907765152774 0.301685454522956 0.252297094201447 0.220285450987576 0.3983726028327 0.447397892528174 0.0696574455688446 0.0690085587735151 0.0601886564468829 0.0618934894547315 0.0777904303174797 0.0952795878408942
492 0.231479661300297 0.281102017226633 0.2411025139296 0.223807806960232 0.4018436358769 0.447228719579345 0.0931908461911954 0.0653851691658034 0.0597922556884872 0.0803142511081586 0.0834385937979077 0.128626437357216
502 0.230908933422361 0.284702497284168 0.248060287808041 0.210763031871511 0.386159478586257 0.457471961421371 0.0983825362143404 0.0739072059347198 0.072920855134024 0.0719019435389898 0.0845429481972768 0.114444403482869
512 0.253727669367544 0.304289499185927 0.268108029269757 0.194686229421167 0.388299530094158 0.499055732032837 0.0875050002838294 0.065813835400968 0.0607817000281438 0.0514835420715742 0.0589534764420511 0.10415165917539
522 0.259897998930894 0.29672382680689 0.25799070417247 0.203608333602594 0.391301595522652 0.478976822040234 0.0964278169721815 0.0751216693211134 0.0746030529377905 0.06136383903123 0.0778952325629756 0.108484862977866
532 0.255209929062845 0.31527075040441 0.26094363184926 0.199639038249774 0.404911197555732 0.498202906265281 0.0994154443177542 0.0993319282059586 0.0826861875874393 0.0441983644854983 0.0813716908204576 0.103291675200403
542 0.227335614217266 0.311858386276056 0.250925886954794 0.221622062893175 0.415952153141523 0.46682865913796 0.101071268895221 0.0597546840592133 0.0526173495372764 0.04786239587825 0.0610746545348875 0.088142804586619
552 0.218589844412852 0.292667786552099 0.241539224916869 0.222051682329276 0.405698787154131 0.454680107679804 0.0724333809186049 0.054476859029719 0.0568258809478568 0.0515671173021467 0.0615461791123154 0.0887366705620513
562 0.226585122218115 0.295049141381581 0.243522807725739 0.228392318709087 0.416995660211273 0.446198697882041 0.0707812676309363 0.0920789758163122 0.0714488939049063 0.0650121034646074 0.0742308248466332 0.130460901063804
572 0.237386716422926 0.303938211059961 0.260230948549025 0.19626777386726 0.383884226364656 0.489957633197826 0.0758542716785669 0.0645034655961237 0.0590119686976133 0.0579530602301013 0.0633305135117362 0.102331442749306
582 0.244816572874387 0.284572559908438 0.242149052191957 0.224412808975458 0.403680464794556 0.43702166876865 0.0981920014651508 0.0762859922878592 0.0665909715231508 0.0285252637802824 0.0643865529379823 0.0791936607026027
592 0.24761816093844 0.311017484763906 0.256114957460955 0.200782456023426 0.406942259694791 0.50656117238877 0.0893417802764723 0.0720996078806676 0.0629217013874655 0.0613855675376167 0.0595926146742148 0.130302302916758
602 0.24705690338363 0.286209433872521 0.246407052320421 0.21762912765288 0.408250881388699 0.475499317240454 0.0729670533527478 0.0680653538200806 0.0686830795171011 0.074757317845258 0.0873572427946796 0.0945982875964428
612 0.277686434931286 0.309157403778856 0.265776710433417 0.220525954971005 0.421806553096076 0.485650514739817 0.0706041750449202 0.0678620552049588 0.0652421748529234 0.0753303467362317 0.0798444585984313 0.110867420394512
622 0.231959397843299 0.321786949241257 0.266263548057761 0.221709127856408 0.427882974168647 0.487500600696385 0.0767972355004146 0.0802935965822012 0.0712018032416754 0.07932158799668 0.0853398882929678 0.137125335110729
632 0.227540501240273 0.310005752925637 0.266025895803456 0.197726099522073 0.396407431023659 0.502821751081357 0.0821782379634814 0.0785606677786083 0.0819283968826261 0.075194646049131 0.0816529649921443 0.134853188753063
642 0.196824464727278 0.316696750020815 0.264672301852151 0.19113243046101 0.400498696071513 0.521920942260947 0.0841530692517901 0.0886249995674028 0.0808138256906045 0.0708023880845388 0.0815637211764559 0.151169001754448
652 0.224368073638609 0.308595664091648 0.26866581223992 0.203238008023911 0.397197093802934 0.491397205875235 0.0752300164512011 0.0713477960653081 0.0641492405387065 0.0735209110454833 0.0744052862291578 0.122341808278736
662 0.234870318786223 0.329123732459723 0.285307402280765 0.196526908070197 0.399334954340133 0.50522214856521 0.0819987703638631 0.0856324276022875 0.0813399997539478 0.0754011442735691 0.0885804198495213 0.129829644277239
672 0.234937838051481 0.322047506958712 0.278636240108105 0.206317576860179 0.417959905160895 0.512551914094481 0.106212543728352 0.0670304562972922 0.0639978256725054 0.0754705822488999 0.0942043274356707 0.106372371749617
682 0.228476543236605 0.310087724985793 0.269682607176467 0.200326369741072 0.405337393413841 0.508577361610487 0.103294885164439 0.0662852775828043 0.0630722606375268 0.0667947979147545 0.0535365142702651 0.146342530881999
692 0.255715288323647 0.318854933640783 0.266446447517612 0.209281541675812 0.419512322944615 0.493897229655494 0.0977593409671177 0.0873944172144523 0.079267324513367 0.0483415478917866 0.0765060802989939 0.107169932613762
702 0.237443076673256 0.328951037494065 0.268138526753195 0.19641367797093 0.418182424146306 0.516116535571191 0.12965124568588 0.112843281871153 0.0962336773294809 0.0409013674087119 0.0733948151196989 0.131920921121412
712 0.228837143222155 0.327713392494952 0.286877556651213 0.189331343392441 0.412721508227051 0.539689225475204 0.0760716347889089 0.0820365520580987 0.0897484245029313 0.0683577022140272 0.0708381172802412 0.148160819398492
722 0.223952077174591 0.308976244546208 0.258279683173873 0.220682372268035 0.422814603487667 0.47760420350865 0.0770880046290363 0.0653448785630778 0.0714674586825785 0.0579665935405939 0.0754452202852571 0.0909470887810691
732 0.230006749239249 0.327609946333231 0.28467867411223 0.211915956771753 0.426738066528064 0.502016539337927 0.0965222872373514 0.0747787866384095 0.0660558804061098 0.0558470981466907 0.0755462207783984 0.0971911904397357
742 0.228902255922985 0.322060415995557 0.29016417165282 0.219544548122009 0.431265867143038 0.488400763898075 0.0943894110612157 0.0735612265272762 0.0693304513205352 0.0455255304579555 0.0678755533685813 0.0879470185461181
752 0.232406092415683 0.348891791669341 0.309110647918994 0.187650356364834 0.412457956472204 0.541546703510922 0.0712015240787033 0.0722037704132256 0.0767215940563208 0.0521929651276465 0.0698897882148349 0.106357202978909
762 0.21265028349149 0.326566870448152 0.280838010554828 0.199889809651469 0.41122809864996 0.519742529493019 0.0598456237583601 0.0810702241083838 0.0727419107463607 0.0795081487276711 0.0795214165722897 0.142694376607764
772 0.24198678577637 0.312018736752272 0.263495528980639 0.217261207230561 0.428114088869047 0.493049927945056 0.112533906644445 0.0723992666939137 0.0780735904744812 0.0608798884476599 0.0725447335766861 0.100793622806962
782 0.20720511850812 0.321917945546183 0.282652018331804 0.214443600997163 0.421196829095911 0.484621612540098 0.0974169516299265 0.0779356674253727 0.0794623471785645 0.0420082131228319 0.0652188130891373 0.10344594379303
792 0.17828742649866 0.339804260218993 0.291090393042737 0.195953308949359 0.415811245313289 0.523621577829256 0.0873124271831903 0.0935934520529903 0.0874252752074288 0.0618511252639748 0.0814541321919984 0.136080620376812
802 0.202269613718867 0.32914203504343 0.277430996862932 0.21135518981005 0.421721233921386 0.499682902389117 0.0718555817415702 0.0857047992033785 0.0732112672706594 0.0622295136705153 0.0863777767318968 0.104751550529991
812 0.210224002317958 0.328227375118886 0.289914878979486 0.204231595690138 0.418237786475495 0.506915051717905 0.086587330899508 0.0961693352746799 0.083118777892987 0.0678204785657967 0.100637667932822 0.12544764099963
822 0.230936425688748 0.345012882094254 0.3101889083573 0.182662375118442 0.420452761501213 0.549547917329429 0.0919793696924272 0.104767785884936 0.103758745833407 0.0519788267844431 0.0857926817025694 0.13712735090641
832 0.193088067822241 0.322907590557205 0.283384578150615 0.220524265798877 0.433490731311012 0.489086437523472 0.0948597050585115 0.100370211988734 0.0858250090659113 0.0673509892536405 0.100759129244729 0.115084488462895
842 0.237042336180685 0.330497671091891 0.28750424620405 0.198674863354116 0.420899698100902 0.523210415365016 0.108788008696619 0.0962617983812577 0.0822304085777334 0.0566114626497519 0.0864235040602503 0.111530121372706
852 0.234787510731917 0.314361964699656 0.273725582830666 0.217728757170939 0.420865377544851 0.489830154394185 0.103723858544341 0.0694128018796684 0.0612134159332586 0.0834060695522234 0.0869756814004112 0.130705067384858
862 0.251197808899047 0.333255731380505 0.287548700381751 0.203297821631132 0.428371948283898 0.525346434932652 0.100990942356816 0.0684929113821947 0.0629850123364584 0.0551889548644502 0.0711615996183641 0.103921847055852
872 0.24172642513183 0.319807191388497 0.275891640725875 0.208113213756407 0.419365725814339 0.503420348036448 0.0785248792156666 0.0725461270487319 0.0636267879256225 0.0509591997347218 0.0663525406457762 0.100357059169472
882 0.205523204662998 0.329508597857382 0.290969808543893 0.211920275687602 0.430921420247286 0.50657792492919 0.0886402138760033 0.0888337261370479 0.0839802605161685 0.0693208837826289 0.0852005122355958 0.1398431641205
892 0.239894298255953 0.329456196873992 0.28747377662426 0.20764515545578 0.430998274063025 0.520251011441758 0.125681733413638 0.082166937156113 0.078475422272462 0.0711963667321727 0.0777168346139079 0.129820604161724
902 0.184477058664702 0.318157377231937 0.283295484979879 0.217964928209699 0.431029319888278 0.494576608742552 0.0913358484785085 0.0888813843256393 0.0949510560055229 0.0618185079873217 0.0882491869802922 0.102944213561523
912 0.194368550910734 0.338805697485285 0.3097560035048 0.215893414377588 0.441436443919368 0.512509036494181 0.0921533808254803 0.0955143457635984 0.0941388327319687 0.0712991902481062 0.0959626833377628 0.117640761331226
922 0.213785808828774 0.343925878290877 0.309041780981146 0.213064960075384 0.442856462780482 0.518852891254434 0.0859970663981117 0.0712010680174692 0.0781210082978813 0.0616526702781612 0.0771765862280805 0.102655744185446
932 0.22322653249743 0.339120011981407 0.30180119390927 0.213058031603047 0.434745966010017 0.50300622750888 0.104705738961352 0.0883959454793819 0.0847109980058802 0.0445666022321626 0.0866996246738381 0.0806208299524821
942 0.195973339139983 0.347918213976482 0.299397657165566 0.188448545038668 0.424391261852238 0.549998921231788 0.0990405833761184 0.100868624843405 0.0905442969644965 0.0726662249086992 0.0941729590134678 0.143236013812594
952 0.188442888209142 0.349638522522925 0.304148186144747 0.196402769199347 0.431756292369117 0.545048942704677 0.106649446565409 0.0779665577043903 0.0677596204393181 0.0629606330057272 0.0895641295250826 0.110839757255781
962 0.228689445743326 0.370064740000663 0.319515117444677 0.194419257734842 0.437482330606372 0.551152089350683 0.104772592661834 0.0980963192310433 0.0940288662615969 0.0653283408343267 0.0967626591236243 0.132353017707225
972 0.247329913106251 0.34110065724016 0.294963769565484 0.188657331226342 0.419916206528073 0.554385552489395 0.0725908116143208 0.0730200977916372 0.0745562403542694 0.0656195252193162 0.0832136748953894 0.100617020865057
982 0.202600276069223 0.323076822445826 0.278984590256681 0.208237537073653 0.420166465733532 0.513050199780294 0.0943183309541355 0.0986203204444869 0.0950579142684058 0.0872105681768302 0.110196707052327 0.125789631064441
992 0.228919308301964 0.349871810998614 0.296468777915539 0.179344505418156 0.427108079710242 0.581477685008452 0.110443374416869 0.0768771429694551 0.0708159356425389 0.0689843600415208 0.0736784927829624 0.143710118003259
1002 0.209735096989354 0.354760420677636 0.311529168569635 0.179666434296463 0.421150503719549 0.569268305770505 0.108055066201507 0.0893216797236071 0.0743613447904713 0.0637006527725808 0.0708876752508113 0.136262655882588
1012 0.217219794931709 0.3356544659829 0.297031623167705 0.168065827125062 0.40060318478668 0.575389373674328 0.0698518109517546 0.0844977094321763 0.0815756897716 0.054386031844175 0.075199080750681 0.128681587219685
1022 0.195111225418888 0.34350465239404 0.301857766883928 0.178621904144989 0.41086345910243 0.561252068065286 0.0753209712113414 0.0847571534545655 0.0774201614117219 0.0455384293588109 0.0742629674551706 0.0898717610581295
1032 0.199631202766214 0.344373160006516 0.310144467951314 0.201395657854645 0.432491216274958 0.536596901434351 0.0884293101245029 0.0601866490051954 0.0512323171828025 0.0610046904160996 0.0591914603631673 0.119830058283751
1042 0.257265030627529 0.338790111367031 0.300743970794948 0.195280681767623 0.432997372242873 0.546491686295625 0.0539703629516102 0.0839702149784966 0.0857840259809158 0.0661390539050967 0.0741588310559823 0.132364677229186
1052 0.222651548394458 0.369618727850422 0.326748534798085 0.195018120587686 0.436993334692561 0.558099325558225 0.0853685397847394 0.0826721504589118 0.0821555435197156 0.0785721295792922 0.0860745611808706 0.136004656947664
1062 0.186073845315331 0.358313658264405 0.317782637538249 0.208096048837769 0.439992106501058 0.528671027521871 0.112473085200902 0.0811084536816541 0.0741029215569137 0.0727174449027804 0.0755903723968391 0.142162944463339
1072 0.216256089112126 0.34700498557144 0.304949375315447 0.165311707126643 0.415092436269616 0.590195084739429 0.0892678184754639 0.112885031394001 0.093767701143802 0.0518537470272796 0.0902160042878582 0.134534140214124
1082 0.218518215696883 0.363099432663721 0.32214450167832 0.175260346493502 0.427729657500346 0.585300769863491 0.0771768048720984 0.104273351362974 0.0907069161070434 0.0800947812523121 0.0874826185508791 0.157900759310581
1092 0.228707932845063 0.337561673916564 0.300356653719237 0.191764120083783 0.420762750161903 0.546928911200149 0.0860278873634477 0.065153341389506 0.0667382765243946 0.0620736181437178 0.0704553175637883 0.112004924009656
1102 0.204198519275919 0.339188688714296 0.301420913706457 0.187084916983705 0.420625740997089 0.55068951272939 0.0884914690733994 0.0913127117978829 0.0991681163119826 0.0667856003804917 0.0804238787050543 0.141074172716698
1112 0.17936642371577 0.341434989943739 0.307124661308121 0.178906220381145 0.413666447190251 0.56164012397786 0.0839800958798296 0.074231402428983 0.0775485116770851 0.0558296948010242 0.0673149998119887 0.134205481581261
1122 0.180258640623666 0.360713816342872 0.323757465373444 0.170064222580967 0.418846522330187 0.592029729943569 0.0623227413273126 0.102657432566464 0.103939788355919 0.0810427232208268 0.0974918942946727 0.160907463448641
1132 0.197607815712204 0.340002769158207 0.294628096215531 0.18503702526619 0.422965578380515 0.556407179385323 0.0984888230425689 0.08799364211396 0.0819966862126958 0.0540270825811303 0.0805194437854971 0.118752863661046
1142 0.224770324690678 0.347504950301489 0.308883739231259 0.178800320115033 0.416888878765004 0.567637738097813 0.0724130194801795 0.103823099833325 0.106954956639122 0.0800146257360436 0.0838544858030813 0.180549748214859
1152 0.203528650811753 0.3373688106724 0.290411540056406 0.196451356869432 0.416662740261877 0.527470085355913 0.0706640323743305 0.0798698304951809 0.0770597273074925 0.0699189556320839 0.0825761611470948 0.146860680944004
1162 0.262732960821196 0.371855896946796 0.333246099997333 0.184526064543501 0.436118213790644 0.573903353625517 0.0725051983234538 0.102642837994103 0.101031350277285 0.0704015676213218 0.0987836187996101 0.116254388766058
1172 0.190595563912464 0.378313275311988 0.329865516286409 0.181562082072839 0.439939182223905 0.595267003325751 0.120184352477237 0.0821123731657501 0.0735123273354335 0.0752446150734966 0.0967506431005289 0.112475016766051
1182 0.211383204277941 0.368159126128961 0.321594932218899 0.173869090998803 0.427191215914993 0.598058201598163 0.0886810469259891 0.0700949080018749 0.065655101408521 0.0684388651687541 0.0758972944854837 0.123391406613321
1192 0.216385457762998 0.359005181921504 0.311496796778805 0.174841877999338 0.422655228121163 0.590545525856945 0.097204576511837 0.0610615831008612 0.0605144819677904 0.0746457000410753 0.0838501281242815 0.128046545296493
1202 0.215318090270049 0.319368737723329 0.274035732503679 0.188705234514976 0.413636859160867 0.543298300427945 0.0965144209410775 0.0761658694308061 0.0775266536578568 0.0652324071503079 0.0752750582798688 0.127527761917672
1212 0.198488372845979 0.348616568035612 0.295241028319482 0.207501053416992 0.437011061009503 0.525101324961607 0.0883584481639542 0.0829535979000332 0.0773143391054819 0.0669819652630186 0.0873309317596694 0.139566271074087
1222 0.180218086783552 0.362144343097233 0.310524603295727 0.174108525825793 0.427836555276377 0.591841824008354 0.0852777339075504 0.086225513560124 0.083893916631875 0.0775933937087222 0.0722107891631372 0.16028789059916
1232 0.242905884105575 0.349160661756986 0.305931486776032 0.220182109096245 0.452121595357666 0.516520001077381 0.0868466008660702 0.0617410784426122 0.0597132923303118 0.0606455945564656 0.0853118865695717 0.0944401681467842
1242 0.245433750975547 0.367904759090983 0.319813251887049 0.18894297880903 0.437680117565899 0.564851236467302 0.0694178313681989 0.102546275602441 0.0876682752252267 0.0653449537803766 0.104676513447655 0.127940244018994
1252 0.20863777562307 0.333133076098218 0.298069351730181 0.189522016810143 0.425788384413102 0.544845766763305 0.093215964528354 0.100503470440561 0.0881328852362231 0.0568094381189394 0.0690259409195186 0.141927053665391
1262 0.236090468005978 0.342289290301361 0.303019390340005 0.185476061134289 0.416457542422061 0.554520982413654 0.106117849173218 0.0866989808411786 0.0850717320900997 0.0891081457548706 0.0820984739034317 0.192702480495751
1272 0.205891826623251 0.342125187158028 0.293856769471965 0.201016764645284 0.432047757033594 0.521143372880225 0.0984506885606064 0.107638654851995 0.0902682785380851 0.0639229066885379 0.083594029498134 0.157699602323499
1282 0.211374099663069 0.358145023863432 0.305753425070764 0.199274085787621 0.443882803753867 0.555388056741529 0.10334544070871 0.0746994132758167 0.0656644407661199 0.0737089221426474 0.0927547666471328 0.108384732799094
1292 0.231373767607783 0.368289214325591 0.317286795016977 0.18842280441776 0.447505575527036 0.570460376682705 0.124777885385117 0.0915283551829249 0.0790039261377738 0.0462303234754489 0.0705524206164983 0.120306548674302
1302 0.217029457041067 0.345380105144259 0.308229677800844 0.199734781733061 0.432625656443295 0.535559477980416 0.0899958236234323 0.0753522410206069 0.0702411169866748 0.0642475798441057 0.0826082704107743 0.13246164350474
1312 0.191405650504081 0.336764360854836 0.304833513636952 0.176528915432032 0.408382466185972 0.567643152538313 0.0850999766613798 0.0786588136924858 0.0797524205830911 0.068904391733605 0.0745383430773555 0.140095855251049
1322 0.203909407585878 0.360647089323069 0.318086779851108 0.219388673878621 0.454012161417891 0.523941657834858 0.100792060690395 0.0927867031516248 0.0870404070822529 0.100391083381721 0.109805528291728 0.172855940786292
1332 0.217163969693019 0.331573497018019 0.299904303296471 0.177967330626726 0.413619472270936 0.566415490707044 0.102341989062669 0.100989916759308 0.101057057977672 0.0869379166523689 0.087251162932487 0.19180418555451
1342 0.216777011258435 0.344535046479824 0.313147321826483 0.159378009147713 0.406568189643133 0.602427356273997 0.10744390340781 0.101558129395002 0.102381170556713 0.0723797120192183 0.0707882218467576 0.178704543963023
1352 0.210641784900686 0.353306710476044 0.312180757442389 0.197222598310406 0.438194465717663 0.552830020880613 0.0789924959444526 0.101442650235332 0.0872636180157274 0.0966838250318178 0.102521980130954 0.176186200713744
