t sp li co sp.sd li.sd co.sd
227 24.8 19.6 0.0325037922254884 3.50338182482674 3.56001182730146 0.00624385386365955
237 24.75 19.05 0.0315629988493986 3.32257034300412 3.64872003512695 0.00567270765628799
247 24.3 18.15 0.0308732489539966 3.54074033293366 4.46359543535548 0.00464628993317707
257 23.45 17.6 0.0321916339925647 4.09717489317495 4.88175982073764 0.00555584840530793
267 22.35 16.85 0.0348079389931925 4.63709300952088 4.61433692562191 0.00850297833821246
277 23.15 17.25 0.0326445118428322 3.66024157960272 3.98516987685198 0.00581067168790244
287 22.1 16.55 0.0346950823512639 3.44734833260519 3.60518632265416 0.00778166452147566
297 21.1 15.7 0.0352268212904516 3.61138550464471 4.2932014799411 0.00453701198118812
307 21.55 15.85 0.03465001143314 3.41012424530559 3.6458339598997 0.00652369955316934
317 21.3 15.25 0.0336589341830777 3.88112843059037 4.48242180781304 0.00509409543335146
327 21.05 14.9 0.0338702718688191 3.45611586063101 3.86482109615221 0.00545221061657075
337 21 14.6 0.0331973707653319 3.65628514378072 4.21026314967054 0.00495761945146675
347 20.85 14.65 0.0339716394645422 3.77352271547562 4.13298668608652 0.00546645526179006
357 20.45 14.25 0.0342752972584261 2.92853475128326 3.25859188187652 0.00505650476506147
367 20.85 14.75 0.0345260355712778 3.21632349773857 3.12671005842782 0.00636643266655572
377 20.75 14.45 0.0342547807875284 3.65448534788344 3.54631016543586 0.00678187593332886
387 19.85 13.4 0.034538501079335 3.52845575287547 3.37794705639231 0.00583922762064364
397 20.2 14 0.0345427356221411 2.70671679151582 3.06078765232604 0.00528066382509909
407 18.5 13.25 0.0393924392703937 3.47169001769273 3.76793954583306 0.00764037897842542
417 20.55 14.1 0.0333741623548258 2.83725219182222 3.47774881814447 0.00419929124907349
427 20.55 14.35 0.0342325337986527 3.33206116074531 3.70312812291674 0.00519827689085133
437 20.65 14.35 0.0338841561373055 3.21632349773857 3.57292449873828 0.00494954639469949
447 19.2 13.35 0.0370613111869539 3.59238961666113 3.26504614298014 0.00718807114041772
457 19.8 13.5 0.0351167874296979 3.88790296608393 3.59092423229804 0.00600215705593315
467 19.7 13.4 0.0362269082128926 4.37817553926651 3.6906710272766 0.0103390137586741
477 18.95 12.7 0.0367164690647285 3.89973008512667 3.31027109718254 0.00910743117412437
487 19.95 13.4 0.0346356767499113 3.63426673991358 2.99824510075653 0.00653157955814972
497 18.8 12.6 0.0373539699061794 4.12438193136735 3.51537974290717 0.0105724685506803
507 18.95 12.7 0.0359557529072085 3.45611586063101 3.02794006754288 0.00573786711322155
517 20.05 13.45 0.03434716570669 3.73426523456828 3.18673236370655 0.00690834402972235
527 19.05 13.2 0.0372712509123147 3.81789415640005 3.57770876399966 0.00773514135623065
537 19.9 13.15 0.0348700974583886 4.19147003480063 2.8704483420209 0.00864751897282988
547 18.85 12.55 0.037325947400643 4.69350054526694 3.36350381220787 0.00934916268521931
557 18.9 12.3 0.0354149816323993 3.41667736412532 2.55672487868037 0.00667064227327399
567 17.85 11.6 0.0375296103345561 3.08263387040164 2.11261872914562 0.00725860695614503
577 19.25 12.7 0.0354501152539734 3.68317654663528 2.71642179501289 0.00729862154229468
587 19.25 12.7 0.0353878477642854 3.0928610498508 1.97617386833617 0.00703153623515192
597 19.2 12.5 0.0354724452304325 3.95501014703602 2.35081172990814 0.0075622033532566
607 19.25 12.5 0.0344701589332651 3.20977126582991 2.41704473751685 0.00574173806575411
617 17.95 11.9 0.0384581165542626 3.54631016543586 2.59351417761185 0.00901530080558922
627 17.55 11.7 0.0396348172021326 3.18673236370655 2.00262984991972 0.0093324400745196
637 18.8 12.4 0.0364626101627878 3.22163737382423 2.01049875980014 0.0082838205329396
647 17.9 11.7 0.0372375958148609 2.53190171922006 1.83819133074363 0.00606609931743021
657 19.15 12.3 0.0340723775459087 2.43386199496321 1.71985311490316 0.00492306262296282
667 19 12.3 0.0349650340211743 2.95581496465242 1.86660400897346 0.00599623413882395
677 18.75 12.55 0.0366786761969208 3.33837338266786 2.43818310266175 0.00662424014084716
687 19.2 12.4 0.0356313357780408 4.14982561459864 2.70282503279342 0.010110999319248
697 19.95 12.95 0.0334668180086727 3.53143775700195 2.30502882731146 0.00570599471068744
707 19.1 12.4 0.0349558062763219 3.322966334942 2.3485717944496 0.00651542072455662
717 19.3 12.5 0.0346955967754085 3.71483512420134 2.78151794983659 0.00745227820408832
727 18.3 12.25 0.038336199565618 3.97492138287036 2.7505980211009 0.00946760493722878
737 19.9 12.75 0.0329375616479813 2.86356421265527 2.02289526747133 0.00590360228382777
747 18.65 12 0.035605152878754 3.21632349773857 2.05195670417031 0.00692575927020836
757 19.35 12.65 0.0342680774288348 2.49789384966826 1.8144159564879 0.00447351165567547
767 19.3 12.55 0.0344152060148497 2.97533722104695 2.25890052435856 0.00612232140298698
777 19.15 12.3 0.0350843094370488 3.75954924509785 2.2964503501113 0.00816590188962557
787 18.45 12.05 0.0357077503756392 2.13923252347043 1.79105966869954 0.00401668085793964
797 18.3 11.95 0.0364303188298222 2.79284800875379 1.90497962414852 0.00549332356633329
807 20.5 13.3 0.0321061498770909 2.39517057957532 1.71985311490316 0.00466788482047669
817 19.3 12.65 0.0345905791491612 2.73572851838697 2.0332758116684 0.00538513896941274
827 18.65 12.15 0.0362300006902695 3.49849591742087 2.43386199496321 0.00809449988988832
837 18.9 12 0.0341067850141044 2.24546326248235 1.52177182050536 0.00489950909256088
847 19.35 12.75 0.0344378811814463 2.20704613263496 1.77334058829805 0.00453407919233236
857 18.6 12.25 0.0360420132080643 2.39297216646448 1.86024899295483 0.00596861322184686
867 19.85 12.8 0.0339504099313334 3.66024157960272 2.48363061920077 0.00909624237204041
877 19.6 12.95 0.0345970390196789 3.18549343447018 2.32775021267996 0.00648200562796923
887 17.6 11.5 0.0384997044479579 3.81686010388534 2.7241609041279 0.00761482553775406
897 18.7 12.5 0.0372758909104076 4.07947365025905 2.91095932821575 0.00847872169794814
907 20.25 13.8 0.0349403747201671 3.79577327258124 2.78340949575384 0.00803764882909812
917 18.25 12.05 0.0373594473415277 3.0757968586676 2.01246117974981 0.00739421645846757
927 19.2 12.5 0.0348673261650807 3.18879617608771 1.96012888942485 0.00589993846141369
937 18.85 12.25 0.0360229211663867 3.99044912391153 2.65320064906718 0.00829508135678583
947 18.8 12.45 0.0363653308938627 3.38106180768238 2.52305161930631 0.00765922682184633
957 18.85 12.35 0.0351896095615265 2.34576886733271 2.00722379629703 0.00504502838428522
967 19.3 12.5 0.0346467327159343 3.4504004344271 2.25948294038586 0.00665919729353135
977 19.45 12.8 0.0357992428650589 3.94001068660052 2.4192212753172 0.0101596836949227
987 19.8 13.05 0.0338189736623592 3.00175387328633 2.48098028164166 0.00519049121681348
997 19.7 12.95 0.0340594260175778 3.1639415790734 2.50210437747698 0.00568663026316628
1007 19.35 12.6 0.0353948674546676 4.2336372318051 2.72222818951488 0.0084719281034763
1017 19.85 12.65 0.0333309073420835 3.85630038139911 2.51887610693842 0.00718290698838407
1027 19.3 12.45 0.0344821596829919 3.32613257323529 2.0384462607326 0.00632968386570944
1037 18.55 12.05 0.0357763128869951 2.81864095657912 1.84889725312998 0.00541375605333035
1047 17.9 12 0.0394635939258262 4.01182462753611 2.71448357015318 0.0100228453823077
1057 18.15 11.95 0.0370517627773892 2.66112362496905 1.95945749742385 0.00629257826692866
1067 18.4 12.1 0.0364864423671354 3.29912269040055 2.51102830686847 0.00558278342650554
1077 19.45 12.8 0.0342752147647509 2.54382637606794 2.11759545860766 0.00500383844703007
1087 18.75 12.15 0.0352191330612523 2.86310468216805 2.18306882018965 0.00549472635401723
1097 18.9 12.2 0.0357247495379499 3.64041640186221 2.26181110477516 0.00855118153825159
1107 19.45 12.9 0.0355922869864513 4.39467380982216 3.24280580264749 0.00828657016358406
1117 18.15 11.8 0.0376600452742818 3.04829546848036 1.76515990031618 0.0106364532367327
1127 19.25 13.05 0.0366233929114681 3.85083722954127 2.79990601346019 0.00807618997098869
1137 19.3 12.5 0.034795178542238 3.74306376058296 2.41704473751685 0.0068482083193971
1147 19.4 12.95 0.0354519808815542 3.85800602984441 2.87411313552363 0.00652019260680223
1157 20.35 13.45 0.0332851487320098 3.49849591742087 2.70428509864194 0.00616451266908664
1167 18.55 11.95 0.0362652709593108 3.45611586063101 2.13923252347043 0.00851471248598559
1177 19.1 12.65 0.0360578852450908 3.6259300077432 2.43386199496321 0.00786451828039456
1187 19.7 12.7 0.0335101318660476 3.14726280407193 1.97617386833617 0.00522667305924606
1197 19.3 12.5 0.0349884385351742 3.92160010307286 2.68524231975244 0.00807491804669098
1207 18.7 12.1 0.0361189111227389 3.34191876810786 2.04939015319192 0.00905739709759652
1217 18.85 12.35 0.0367472750216579 3.78744463221646 2.43386199496321 0.0108494863913977
1227 18.65 12.15 0.0364470855983851 3.32890056135181 2.00722379629703 0.0086462789040665
1237 19.5 12.9 0.0344776128283402 2.48151057560553 1.80350535872433 0.00502516206421303
1247 18.25 12.1 0.0377029528475978 3.44696662986 2.46875208194449 0.00842899082743493
1257 18.15 11.95 0.0380213045457022 3.34467369189629 2.28208122923837 0.0102612915985922
1267 20.75 13.45 0.0317670250049213 3.17680740101724 2.37254027751291 0.00453950940322193
1277 19.5 12.75 0.0342157167551139 2.7241609041279 1.86024899295483 0.00542013520211581
1287 19.7 12.95 0.0338117485225051 2.2964503501113 1.66938375014948 0.00447669012365404
1297 19.65 13.05 0.034436227748332 3.0655127501044 2.50210437747698 0.00566063650637431
1307 19.4 13.05 0.0350659565705423 1.98414770248164 1.66938375014948 0.00489192334864744
1317 19.3 12.7 0.0347305380534023 3.02794006754288 2.36420677695724 0.00541994634862937
1327 20.35 13.15 0.0323749451082966 3.03098038681598 2.18306882018965 0.00513310946955654
1337 19.1 12.45 0.0355295201691992 3.322966334942 2.25890052435856 0.00922302281328401
1347 19.5 12.65 0.0344310212459178 3.5614899306773 2.53968501984006 0.00740588886179705
1357 19.2 12.2 0.0345666741708348 3.22163737382423 1.85245214442058 0.00898453218860218
1367 19.35 12.8 0.0354039805853401 3.67459270926008 2.64773985047426 0.00743192465186562
1377 19.75 12.8 0.0333527711877036 3.0240265941465 2.39736697671688 0.00490225241018203
1387 19.95 12.95 0.0334094336736234 3.56112046235008 2.56443283972766 0.00591587154338013
1397 19.5 12.85 0.0351026402599928 3.90006747579955 2.94287721724666 0.00808421701410617
1407 19.05 12.4 0.0349194687156469 2.89236745135956 2.01049875980014 0.00569006332402197
1417 19.6 13 0.0348459675181048 4.10904009792017 3.24442842261525 0.00653219334038247
1427 19.25 12.65 0.0352426438253093 3.36975713633709 2.18306882018965 0.00663361777356478
1437 21.5 14 0.0308973124983821 3 2.07744782694637 0.00488161646234022
1447 19.5 12.9 0.0350744933867875 3.4105100714363 2.4039441275581 0.0074159568055589
1457 18.15 11.7 0.0369496641610448 3.08263387040164 1.8093325317714 0.00821667815298775
1467 19.6 12.75 0.0341197523126748 2.79849583658229 1.83173774266262 0.00684772665347287
1477 19.2 12.45 0.0352722889621823 3.56296742085937 2.32775021267996 0.00899022508397126
1487 18.05 11.85 0.0376962982291334 3.23590059049702 2.3902213066444 0.00875529520118816
1497 18.5 12 0.0362211042867946 3.54668117659609 2.42790791466754 0.00706308443841777
1507 19.6 12.75 0.0347698608735377 3.73320801794692 2.46821904683476 0.00893458361315442
1517 19.95 12.7 0.0328056978508754 2.99956137144294 2.07997975698652 0.00688138921438927
1527 19.85 12.9 0.0337139714229475 3.09966042282733 2.10012530954452 0.0069861673247497
1537 18.4 12.15 0.037195224610404 3.29912269040055 2.27746396354874 0.00826743206657963
1547 18.55 12.1 0.0369042273704018 4.0843088702213 2.61372893532754 0.008459480549467
1557 18.45 12.15 0.0362927536447724 2.16369566884264 1.4964871146156 0.0055299225335054
1567 18 11.6 0.0371949268074276 3.1455900626282 1.87504385913616 0.00800042622030838
1577 18.65 11.9 0.0353954178249554 3.29712793679271 2.22190056151556 0.00759363291319744
1587 19.05 12.5 0.0353410184301506 3.48643989735873 2.68524231975244 0.00634189771845802
1597 18.5 12.4 0.0366987674915928 2.58538401911898 2.23371298160944 0.00527392652463131
1607 20.65 13.6 0.0328376520262443 3.52845575287547 2.47938871923154 0.00618430110353716
1617 18.65 12.15 0.0367656611448972 3.91051214844781 2.53968501984006 0.00940077837597737
1627 17.95 12 0.0379407856686868 2.79990601346019 2.20047841688072 0.00574838716610332
1637 19 12.4 0.0358320133389939 3.72756446518437 2.43656358531091 0.0080434165903128
1647 18.55 12.25 0.0380494358516803 4.2236801114917 2.59300678952569 0.011137932849656
1657 20.6 13.35 0.0324276105454747 3.77526576269107 2.73909320377153 0.00630552832899452
1667 19.8 12.9 0.034175257312179 3.73602659744843 2.46875208194449 0.00722331692308996
1677 18.6 11.95 0.0359453367968342 3.3466401061363 2.43818310266175 0.00935754682425754
1687 20.05 13.15 0.0338544443335353 3.13679353547704 2.08440323404692 0.00777532993648773
1697 19.45 13 0.0355057352208083 3.31622804117157 2.33959060746241 0.00737326983583791
1707 19 12.6 0.0351320207907071 2.22426806411741 2.06219096568367 0.0038212465664365
1717 18.85 12.3 0.0363378446744113 3.75954924509785 2.36420677695724 0.00890829110092759
1727 19.8 13.1 0.0339789201738851 3.07108758379966 2.38194966582552 0.00488822310922454
1737 21.4 14.3 0.0318325666425523 3.42437086038789 2.79284800875379 0.00529856913257114
1747 19.15 12.8 0.0355930712460553 2.68082862288195 1.90843005194267 0.00552532964851841
1757 18.8 12.6 0.0371461261597423 3.17224808215512 2.01049875980014 0.00896304780009545
1767 18.95 12.5 0.0359175701769555 3.06894461543893 2.01311489462161 0.00745441406319148
1777 18.75 12.1 0.0352378041289473 2.82610015839198 1.83245593039563 0.00584869192725854
1787 18.45 11.95 0.0361979715396937 2.87411313552363 1.8202082009311 0.00731981754556384
1797 18.55 11.95 0.0365109363411843 4.03243429156502 2.70428509864194 0.0090450467697427
1807 18.85 12.4 0.0361548808670895 3.77352271547562 2.76062540587798 0.00754873507477467
1817 18.75 12.15 0.0361920837247804 3.58175199705689 2.27746396354874 0.00916261077936177
1827 20.5 13.35 0.0329271176377171 3.69209682258854 2.3902213066444 0.00690815057572255
1837 19.2 12.4 0.034966403719139 3.60701071744866 2.28035085019828 0.00779539025030474
1847 19.1 12.6 0.0353726501878662 2.82656570491657 2.03650888067119 0.00659149192887477
1857 19.25 12.7 0.035192318216487 3.22612689410105 2.2964503501113 0.00631219771027168
1867 19.45 12.95 0.0353035569322388 3.21959461325245 2.25890052435856 0.00712657743923793
1877 17.7 11.4 0.0374834567603423 2.77393886776642 1.69829635997837 0.00712825508921013
1887 19.9 13.2 0.0346333771739703 3.76828873628335 2.70671679151582 0.0080695518999109
1897 18.9 12.3 0.0366768681160808 3.59678218763149 2.38636477557503 0.0130970384672486
1907 17.95 11.9 0.0373806986536431 2.37254027751291 1.99736668746891 0.00513482455156768
1917 18.55 12.15 0.0359492345387074 2.58487503515517 1.87153188029148 0.0053981253035652
1927 18.9 12.4 0.0354681917834337 2.67345626877505 1.81803827184544 0.00580789357986619
1937 17.7 11.4 0.0374664845739735 2.69697686503357 1.53554379189983 0.00683874823040234
1947 19.85 13.15 0.0347332707905514 3.78744463221646 2.62126927872337 0.0079504202172354
1957 19.5 13 0.035032585195505 3.05217782471536 2.29415733870562 0.00647269039179633
1967 20.15 13.05 0.0329192067420596 3.15018796431678 2.08944716939295 0.00551296656733982
1977 19.8 12.55 0.0341880653341745 4.61804241962692 3.06894461543893 0.0108024134562283
1987 19.9 13.05 0.0342687614471585 3.50788585303096 2.08944716939295 0.00756178885343467
1997 18.6 12.15 0.0363427030269245 3.08476732893815 1.9269556026896 0.00763317124428966
2007 17.9 11.7 0.0373961853982536 2.75107634438443 1.83819133074363 0.00617614747992019
2017 18.25 12 0.0373553150059433 3.83714532048583 2.71448357015318 0.00757488691267639
2027 18.45 12 0.0361863266268155 2.72367785404801 1.74717817607346 0.00652808348457179
2037 19.15 12.5 0.0351907709922553 3.18342748092615 2.06474160483506 0.00707727463196798
2047 18.8 12.2 0.0353142780319686 2.8395700193404 1.96281216089247 0.00599743775220082
2057 17.8 11.85 0.0384065503545399 3.48832639708952 2.73909320377153 0.0068849547472684
2067 19.5 12.7 0.034027859214129 2.7241609041279 1.89459063763403 0.00520763616616573
2077 20.5 13.3 0.0324663327382334 3.25252938010113 2.15455453937882 0.00569463158272829
2087 19.3 12.95 0.0363966340019857 3.49586221576008 2.32775021267996 0.00969610012313398
2097 19.55 13.25 0.0359765923684386 3.61975573470744 2.48945142974364 0.00766300249657024
2107 18.55 12.35 0.0369035811864743 3.10305452230879 2.25423577900991 0.00716623875950982
2117 18.05 11.75 0.0370677296853081 3.18673236370655 2.35919254697115 0.00714656653128737
2127 19.75 13.4 0.03525829331548 3.0928610498508 2.28035085019828 0.00664289263819146
2137 20 12.9 0.0333391819235194 3.97359707119513 2.80788363831477 0.00646624741144491
2147 17.9 11.5 0.037499101247037 3.5377661700124 2.28265773075805 0.00865589061407016
2157 18.7 12.05 0.0357884735793224 3.90815611388879 2.91050728079813 0.00795127922050669
2167 18.65 11.95 0.0358509470861309 3.26504614298014 1.98613615900453 0.00896108814882431
2177 19.4 12.8 0.0359965353374619 4.00525969983944 2.62778674132715 0.0105520331107639
2187 19.05 12.55 0.0356117358695241 3.34781940027268 2.37254027751291 0.00664234670125213
2197 19 12.45 0.0356170105367865 3.46410161513775 2.39462116551153 0.00711636513104775
2207 19.8 12.85 0.0335934557015522 3.10517395054736 2.20704613263496 0.00615806732720387
2217 18.7 12.35 0.0361617792517732 2.8302873203598 2.1095023109729 0.00671468432452058
2227 20.3 13.55 0.0337491505169958 3.74306376058296 2.91050728079813 0.00638098326882794
2237 20 13.2 0.0342214527498509 4.12948320967011 3.08817779689952 0.00735571700536898
2247 18.8 12.35 0.0360694498850301 3.286335345031 2.32322371308762 0.00740945214825438
2257 19.45 12.7 0.0355793756916816 4.23612285493531 2.97533722104695 0.0107575081079363
2267 19.05 12.65 0.0356982106797294 3.11996963547977 2.43386199496321 0.00640983136442295
2277 19.25 12.8 0.0353930856139083 3.10983160823523 2.33057481050672 0.00657091915195069
2287 18.05 11.9 0.0388007085202845 4.50116943868918 3.07622461708128 0.0103399816015746
2297 18.3 11.95 0.0370088076243012 3.46562062490825 2.30502882731146 0.0076104126336844
2307 19.2 12.8 0.03549809431569 3.59238961666113 2.76443579472519 0.0054528454853859
2317 19.55 12.9 0.0348629166207025 3.72014430959479 2.65369652808265 0.006898397055261
2327 18.95 12.4 0.0351170867502647 2.54382637606794 1.81803827184544 0.00523299219373386
2337 19.85 12.95 0.03344889568309 2.8704483420209 2.32775021267996 0.00537834487129462
2347 19.25 12.35 0.0338999756965053 2.5105042479445 1.69441808051583 0.00498127010882317
2357 17.45 11.4 0.0386849640535663 3.36350381220787 2.47938871923154 0.00791312098658018
2367 19.3 12.7 0.0352567085731538 3.24605023147566 2.2964503501113 0.0076353584985737
2377 17.55 11.55 0.0387200770763146 2.87411313552363 1.95945749742385 0.00820843558825016
2387 18.6 12.3 0.0369718641722683 3.54519689899328 2.20286894275337 0.00760112077908006
2397 18.85 12.4 0.0353683030276748 2.36809939336213 1.81803827184544 0.00478527731224379
2407 17.85 11.45 0.0373095906625356 3.42244910769128 2.18788530441227 0.00765344502833774
2417 18.55 12 0.0360806411226846 3.42552339450715 2.27109989583068 0.00738117056698169
2427 18.3 12 0.0363999155383484 2.07997975698652 1.2977713690461 0.00499422192708123
2437 18.5 12.15 0.0360926915252576 2.62578309121398 2.0332758116684 0.00532932504807169
2447 18.6 12.25 0.0364872769524455 3.53031980063235 2.59300678952569 0.0069880261347615
2457 18.15 12 0.0371459592850763 2.70038983540486 2.10262993215139 0.0062128615845347
2467 18.45 11.9 0.0356662555769662 2.83725219182222 1.94395148304196 0.00526897246795294
2477 18.9 12.3 0.0352841093173723 2.80788363831477 1.86660400897346 0.00615530422006976
2487 18.9 12.35 0.0353615512980683 3.12713085246221 2.30045762037858 0.00583350261120036
2497 18.75 12.45 0.0366658270234061 3.25859188187652 2.21181040398084 0.00782744929360675
2507 19.85 13.1 0.0340301461256245 2.833539724165 1.80350535872433 0.00567835180343042
2517 18.9 12.2 0.0345579003187711 2.12503869933802 1.64156536333625 0.00467447134402423
2527 18.3 12.15 0.0374407252800696 3.22979549621465 2.32322371308762 0.00758536981068322
2537 19 12.7 0.0359313929160977 2.61574181890298 1.68897352819616 0.00577899782340763
2547 19.25 12.6 0.034902931207815 3.12671005842782 2.01049875980014 0.00588066973142712
2557 19.4 13.15 0.0360267707482399 3.23468049345478 2.23076574060875 0.00701716155890311
2567 18.5 12 0.0365672791325717 3.42590748638418 2.07744782694637 0.00826330579878565
2577 18.6 11.9 0.0354397652135467 2.87273938583843 1.65115589496379 0.00649710384238265
2587 18.2 11.75 0.0366510793657621 3.47320570866985 2.31414415235843 0.00694752125413089
2597 18 11.75 0.0367909292682981 2.33959060746241 1.83173774266262 0.00518822195067171
2607 19 12.4 0.0351569545405619 2.97356776670011 2.08755712181538 0.00586769458116968
2617 17.95 11.8 0.0375694540082863 2.92853475128326 2.16673414199926 0.00684095286746239
2627 18.2 12 0.037010414039406 2.6675437154214 2.02614490051791 0.00635667330337175
2637 19.25 12.45 0.0342353626791921 2.65320064906718 1.8202082009311 0.0053010337417777
2647 19.95 13.05 0.0332793838116198 2.78104486233426 2.01246117974981 0.00440921847784094
2657 19.05 12.6 0.0361715391276179 3.77631120483859 2.72222818951488 0.00851136108403002
2667 19.45 12.75 0.0343709672578264 2.56443283972766 1.83173774266262 0.00584269661659616
2677 20.7 13.6 0.0322494073747649 2.75489994087091 2.11261872914562 0.00485003930095015
2687 20.1 13.2 0.0339340441628741 3.4928498393146 2.14230569345519 0.00730409254016632
2697 19.65 12.9 0.0342573079421702 3.166851333489 2.19808529119514 0.00594185213485879
2707 20.1 13.05 0.0329668031091869 3.05906762541172 2.18788530441227 0.00522094077466014
2717 18.9 12.3 0.035000818979422 2.4039441275581 1.71985311490316 0.00521307398273593
2727 18.8 12.3 0.0355038235990366 2.48363061920077 1.8093325317714 0.00603080455269977
2737 18.7 12.1 0.0356547740578021 3.29433325256377 2.26878126337746 0.00685739192706718
2747 19.15 12.55 0.0353435655331481 3.54334067765079 2.54382637606794 0.00722384350065291
2757 18.65 12.15 0.0359833091572791 3.43779304970959 2.51887610693842 0.00714733058909259
2767 19.6 12.95 0.0343989360951991 2.52148661246537 1.70061908232205 0.00573474905070196
2777 18.6 11.85 0.0351510919201141 2.94511191816649 1.87153188029148 0.00601138865035566
2787 18.45 12.25 0.0375954209682304 3.84536631613467 2.91773163514687 0.00939192833361297
2797 18.6 12.2 0.03620544941886 3.11870418434863 2.39736697671688 0.00686272474277839
2807 19.4 12.75 0.034705178112352 2.79849583658229 1.88832981062213 0.00612939012460334
2817 18.45 12.25 0.0370324333033719 3.03445130737702 2.09949868703034 0.00701377813119515
2827 20.2 13.05 0.0325337967233261 2.80225473127397 2.08944716939295 0.00496232554598441
2837 19.8 13.15 0.0343354628591335 3.10517395054736 2.51887610693842 0.00657420058150734
2847 19 12.6 0.0360630811282637 3.09498745852403 2.06219096568367 0.0074848238173677
2857 19.3 12.55 0.0347295582750794 3.13049516849971 2.08944716939295 0.00702826460174241
2867 18.2 12.1 0.0374115742587813 2.78340949575384 2.10012530954452 0.00686203904637678
2877 19.6 12.9 0.0343466907601682 2.74149402218648 1.83245593039563 0.00576011565820195
2887 18.35 11.9 0.0370107937610148 3.0655127501044 1.91668573598447 0.0103114456129111
2897 18.75 12.3 0.0368239402492535 3.86448062827539 2.65766022936282 0.0102929158026999
2907 17.75 11.9 0.0391759640158033 3.49247310956758 2.63378854604221 0.00862435109537642
2917 18.05 11.9 0.0370898616877355 2.37254027751291 1.80350535872433 0.00541365938389564
2927 18.5 12.1 0.036192386811289 3.4105100714363 2.59351417761185 0.00616813505811551
2937 19.95 13.35 0.0339212551128378 2.91050728079813 2.56032481491992 0.00454129068343722
2947 19.65 12.9 0.034273692494427 3.19991776210116 2.24546326248235 0.00597989519282802
2957 19.45 12.65 0.0344304915631633 2.89236745135956 1.78517285024817 0.00675146589703369
2967 18.75 12 0.0346509344205548 2.63328891812421 1.89181060585383 0.00454248634922909
2977 17.85 11.95 0.0396307351758227 4.09460492278366 2.92853475128326 0.0108066945404837
2987 19.1 12.4 0.0346647119691852 3.05906762541172 2.28035085019828 0.0053272989934388
2997 19.05 12.65 0.0357271933281315 3.03445130737702 2.25423577900991 0.00661359641143697
3007 20.35 13.3 0.0336492758239784 4.25842817554973 2.88553561570009 0.00819215660940033
3017 19.4 12.6 0.0341778342616894 3.05045294307169 2.23371298160944 0.00559332602064483
3027 18.1 11.8 0.0376805308443473 3.97227231800906 2.58741895372691 0.00824626272403155
3037 18.55 12.3 0.0369824406162588 3.37911542457957 2.34183913331292 0.00775231697279445
3047 19.15 12.45 0.035201683517515 3.45306881056928 2.21181040398084 0.00723667478863271
3057 18.65 12.15 0.0358292885391556 3.19991776210116 2.3902213066444 0.00671871820011025
3067 18.8 12.3 0.0353657513240503 2.64773985047426 1.97617386833617 0.00495457106410108
3077 17.3 11.25 0.0385425834731117 2.71642179501289 1.74340863947915 0.00642177403582182
3087 19.1 12.3 0.035230079353834 3.38572856188101 2.22663304943632 0.00949290225778671
3097 18.5 12.1 0.0365823543388275 3.62011921874056 2.53190171922006 0.0074389362238595
3107 18.4 12.3 0.0376720531851483 3.11870418434863 2.25014619408092 0.00913353751450397
3117 19.1 12.35 0.0358020904826838 3.6259300077432 2.18306882018965 0.0103310726706677
3127 19.2 12.45 0.0356555070694361 3.83337147196893 2.48098028164166 0.0103286859002743
3137 20.1 13.4 0.0347346627344067 4.57567941460754 3.23468049345478 0.00802054542319103
