t sp li co sp.sd li.sd co.sd
247 34.45 105.4 0.0897559383256943 2.48098028164166 13.743515217233 0.0153257708827664
257 33.65 99.65 0.0890510819866691 2.88872581636009 14.7086619664096 0.016540409596708
267 34.15 97.3 0.0844476830608233 2.70038983540486 11.4114439328062 0.0140071939550556
277 33.5 92.8 0.0835552958464703 2.58538401911898 11.8614812246239 0.0138357666824667
287 32.8 88.25 0.0830383295341327 2.4192212753172 11.5114359614575 0.0151139296379653
297 32.95 86.9 0.0801162555835212 2.25890052435856 14.1194155239104 0.0119620974115598
307 33.25 82.1 0.0748643486861083 2.09949868703034 11.5161214230998 0.0133790850467742
317 32.45 78.85 0.0752987903449904 2.30502882731146 11.6901893190739 0.0117670620712247
327 31.9 73.8 0.0744053200367241 3.30708967299999 11.7991971180915 0.0179124764870251
337 32.45 72.55 0.0697074035017398 3.34781940027268 12.8123090486413 0.0137753280233431
347 33.6 68.05 0.0610364175953428 3.21836833455124 10.7334940600367 0.0119621014445403
357 31.4 64.75 0.066383022328158 2.98063928148238 11.6342280860354 0.0131896782338613
367 31.25 63.95 0.0656487732745487 2.73139640400098 12.5172512536646 0.0110568516733376
377 30.8 60.6 0.0646856239899413 2.82097407588976 10.8647183701722 0.0145651063491524
387 30.95 58.95 0.0637012850553835 4.33437909108827 10.8941075333121 0.016746965372349
397 31.65 57.75 0.0578588897656373 3.4070360633316 12.0126030309399 0.0105403001071139
407 29.9 53.35 0.0599523840080932 3.4012381646441 11.1698607633974 0.0103150174126926
417 30.3 51.95 0.0563975414453502 2.38636477557503 11.514178902096 0.00970499504926518
427 28.35 47.6 0.060522424270453 3.6458339598997 9.60482334970026 0.0134659485551433
437 29.4 49.75 0.0586834598335277 3.57476535851251 10.8573283521946 0.013335544629671
447 28.45 45.7 0.0582376282138086 3.70596957978824 8.90357704580166 0.0150396122819591
457 29.05 45.9 0.0545401024093276 3.17017349682947 9.83495377668211 0.00906629601268139
467 28.35 44.6 0.056046793543694 3.13343598189457 8.79832519947913 0.0111002064018627
477 27.4 42.25 0.0571292037783144 3.60409124249242 9.84017008838877 0.0125702039245204
487 27.8 40.45 0.0530525480261364 3.94168011199072 10.2519574510894 0.0121287787026426
497 27.5 40.3 0.0537328650068652 3.33245602490036 9.36454680388246 0.0105060069019461
507 27.6 40 0.0521562742795589 2.39297216646448 8.72986404910119 0.00762698586069257
517 27.2 38.5 0.0515799592765763 3.13889018268358 10.0236562296662 0.00773997544183954
527 26.9 36.85 0.0518942512498275 3.41667736412532 7.24950089026098 0.0112665947562497
537 25.45 35.85 0.0568374848270129 2.70428509864194 6.96816067250854 0.0160690379447847
547 26.35 36.2 0.0536912781127586 3.67459270926008 6.79473480370144 0.0135045062047398
557 26.45 36.8 0.0529223493318667 2.43818310266175 6.08362772659451 0.00837262400503306
567 27.25 35.05 0.0473538309478585 2.89963700087478 7.0746024623296 0.00739514627978744
577 26.85 35.2 0.0500915938076635 3.52845575287547 6.47749139226307 0.0116574434078509
587 25.45 34.5 0.0541081221815546 2.94645192517516 7.8304399284896 0.0133211113388455
597 26.7 34.65 0.0486537506340972 2.69697686503357 6.36003144646314 0.00594410115204388
607 26.3 33.75 0.0502166245725195 3.75709854457987 7.97941430379316 0.0142174142173584
617 26.75 34.3 0.0485061130517265 3.20977126582991 8.42365091494431 0.0111807339660919
627 27.3 33.1 0.0451365110421927 2.9929742292312 5.69302435580505 0.00864421764459031
637 26.5 32 0.0455071793352807 2.56494588021289 6.71996240590988 0.00635024576002658
647 26.2 31.05 0.046040941794436 3.31821131270892 5.57697333496829 0.00882084874057929
657 25.05 31.05 0.0505544146596352 4.00624512480203 6.65285850712229 0.0101409119264474
667 25.4 29.75 0.0466418956442914 3.03315017762062 5.44711415628303 0.00877295417184267
677 25.1 30.55 0.0491970939420121 2.93616290957756 5.77175518319487 0.0101386622437417
687 25.15 30.7 0.0488976363365768 3.32890056135181 7.01952165111885 0.0103514008042261
697 26.35 30.8 0.045393795748415 4.1074386948047 6.33785618743685 0.00988333121175007
707 25.4 29.7 0.0481887625146721 3.95234773667234 4.28092464188213 0.0132434702925922
717 25.95 30.35 0.0465572356275078 3.89973008512667 5.96723509984667 0.0116913275432046
727 26.45 31.1 0.0453037433645062 2.94645192517516 4.70050389236146 0.00869802476657028
737 25.65 29.75 0.046376277190279 3.32890056135181 4.75588278373548 0.0100539870174225
747 26.95 31.2 0.043267192814607 2.78104486233426 5.71793116801044 0.00731709274767302
757 26.75 31.4 0.0438236304606961 2.7505980211009 5.87949156412624 0.00483010167807968
767 25.8 29.95 0.045757933195071 3.87434204940522 5.84425043593229 0.00833261792941829
777 25.75 30.5 0.047173411384155 3.44696662986 6.62928113908685 0.0121046536238765
787 24.7 30.35 0.0501269735182624 3.04527243617485 6.019923062981 0.00785324151578921
797 26.7 32.05 0.0457155613455952 3.52584443039797 5.69833770775118 0.00821276204025044
807 26.15 30 0.0446055292151651 3.24888644890749 5.54408171884787 0.00820084983820019
817 26.9 31.5 0.0442366083798208 3.2101811721295 5.62419584895196 0.0088730220487324
827 26.25 30.75 0.0448663883721875 2.86310468216805 6.28176140232893 0.00737672232633226
837 25.75 30.85 0.0472097509819639 2.95358836172651 5.49904297893829 0.00872182064763429
847 26.1 31.15 0.046252508179132 2.51102830686847 4.74923816605303 0.00802470448982754
857 26.5 32.55 0.0470856005631991 3 6.38645771185116 0.010524163558787
867 26.45 32.35 0.0472542478321333 3.18673236370655 5.44131369586813 0.0100616929234873
877 26.65 31.2 0.0444048227905656 2.79614396135671 5.97891030381395 0.00827050947028648
887 26.2 31.95 0.0474995139294596 3.54816483329207 6.91660853917659 0.0106533571100269
897 25.35 30.1 0.0481579233032004 4.43995021309213 8.10393017063488 0.0124665960335133
907 25.65 31.2 0.0492108695823551 4.08173079903483 6.56626145334499 0.0144257087680184
917 26.7 32.45 0.0460566474166803 3.4504004344271 6.93939933696676 0.00870646070903305
927 27.45 33.85 0.0455506528610284 3.41012424530559 6.8922152882036 0.00879330036208385
937 27.25 31.5 0.0429561413532626 3.40085128661696 5.53933303984476 0.00703411861067537
947 25.5 32.05 0.0500642772484944 4.07172535522978 7.78307881172185 0.00984791812844135
957 26.65 32.5 0.0460655144499266 3.13343598189457 6.70035348635468 0.00739040426497208
967 25.65 31.25 0.0487586154040923 3.70312812291674 5.85684484846127 0.0113325847458448
977 25.35 31.25 0.0489840351784443 2.92493814599467 6.46346004779744 0.00811672958573974
987 25.35 32.6 0.0506804959737918 2.70038983540486 6.6917073582473 0.00663648213637458
997 26.15 32.9 0.0495504776124951 3.75954924509785 6.20610904461759 0.0120834532196155
1007 27.25 32.65 0.0439762052473986 2.7505980211009 7.31454930798524 0.00711682233914719
1017 26.7 31.3 0.0445043482360895 3.21345854018279 5.81377674149945 0.00799307732730687
1027 26.1 31.5 0.0466897161489778 2.91818256346038 5.81739677718117 0.00755741305752666
1037 25.95 31.75 0.0487030246050632 3.89973008512667 6.85853291048534 0.0128575897214989
1047 25.5 31.05 0.0483920270726557 2.92898401641611 5.31606304663418 0.00818775058153758
1057 25.2 30.65 0.0483084251976502 2.46234804500437 5.58451807278508 0.00632088659222651
1067 26.3 31 0.0450633226698256 2.36420677695724 5.09901951359278 0.00649850311915195
1077 26.8 31.85 0.0449925069541523 2.87640126034709 5.12244801674068 0.00838255387892071
1087 26.65 31.6 0.0449662746414524 3.29712793679271 6.4023022175004 0.00783351870179552
1097 26.25 31.15 0.0453923749740891 2.57262921009452 5.29423718475297 0.00635116941738324
1107 26.25 30.4 0.0443534318528016 2.35919254697115 4.81663783151692 0.0063944321021315
1117 26.7 31.9 0.0451827072062098 2.95759504007101 5.02519965563035 0.00658338836828111
1127 24.05 29.55 0.0522237278407414 3.88621043935443 6.12565785940794 0.0101706513611597
1137 25.7 31 0.0478509146144696 3.93499816090374 7.16717664444177 0.00999078970340585
1147 26.1 30.1 0.0453508462121413 3.86482109615221 6.98042375429126 0.0115950333901534
1157 25.5 30.05 0.04690305140609 2.74341316419414 5.69833770775118 0.0105439206434641
1167 25.95 30.05 0.0453121596867406 2.74293350457613 4.52449473771149 0.00799708229026253
1177 26.1 31.05 0.0469531458274273 3.61138550464471 4.60520300712597 0.01052367594272
1187 25.85 30.9 0.0480321141132191 3.37599887752538 4.9407009943721 0.0131846885655628
1197 25.25 29.8 0.0475510289372725 2.95358836172651 4.46742596321888 0.00860370048261462
1207 25.65 30.3 0.0478416468488849 3.88350086228501 4.98524137619708 0.0121519651587785
1217 27 30.05 0.0416055460643691 2.05195670417031 3.6917404253849 0.00620533028890996
1227 26.85 31.35 0.0441005603162719 2.73909320377153 5.38296533422552 0.00907735832908576
1237 27.2 29.95 0.0411889636689534 3.41205293967692 5.11422165709453 0.00770069710230656
1247 26.55 30.55 0.0445740426533347 3.54631016543586 4.00624512480203 0.00904986487135364
1257 26.5 29.95 0.0435922140058957 2.87457090619397 4.2236801114917 0.00857128966246212
1267 25.8 29.25 0.0451039286615157 3.25414715159142 4.12788973740948 0.00943145971605948
1277 25 28.5 0.0460553623763708 3.04354364101073 5.92496946472256 0.00803818390956357
1287 24.95 28.4 0.0458457337169305 2.06410424053377 3.92562432178494 0.00584849853233275
1297 25.8 29.2 0.0449164817879655 4.12438193136735 6.90994706354923 0.0100086469432437
1307 26.5 29.25 0.0420036447292803 3.1871452330953 5.93717104351896 0.00734597681882919
1317 25.85 30.95 0.0470122973479652 3.71731368768249 7.39469938181184 0.0102523627579053
1327 27.05 30.6 0.0425191525320586 3.13679353547704 5.20526049704578 0.00867419337183427
1337 26.8 30.45 0.0433849299649806 3.20525883674413 4.01936103851032 0.00869062242903738
1347 26.55 29.95 0.0432166825380344 3.20320563120594 5.32595432515941 0.00880710564321994
1357 26.05 30.05 0.045377218518401 2.58487503515517 4.53611240926343 0.0115315793786673
1367 26.65 30.25 0.0433717450856919 2.3902213066444 4.0765697654562 0.00896642828973554
1377 25.9 28.75 0.0442072409505375 2.86356421265527 4.85446078093996 0.0122180207879622
1387 27.05 30.35 0.0423772832128441 3.25212481148459 6.17529031919276 0.00969963362323446
1397 25.6 28.9 0.0447780670510218 3.13553487420702 5.77562938014915 0.00873019893370735
1407 25.2 29.8 0.0480395285636735 3.20525883674413 5.56870957366152 0.0110722385336281
1417 26.3 29.45 0.0428996701377981 2.47301222675591 4.41856132813909 0.00624831597180399
1427 25.2 29.3 0.0464826712547226 2.48363061920077 5.43962072981293 0.00835426770678092
1437 25.9 29.25 0.0440531786982002 2.46875208194449 4.85446078093996 0.0081524463623999
1447 26.7 31.25 0.044603417948882 2.71642179501289 4.68901291374455 0.00871189629980576
1457 25.5 28.1 0.0441670705261654 2.96470465379109 4.1788943387859 0.00899527452018438
1467 26.3 28.25 0.0413392813197293 3.18053289146398 5.40832691319598 0.00744510801331844
1477 26.1 28.65 0.0426307809019194 3.2589956476772 5.40248480842502 0.00772650328678446
1487 25.65 28.4 0.0445994758728044 3.85630038139911 5.6884000155441 0.012186795399845
1497 25.6 28.4 0.0438927953288572 3.067658115858 4.92469609000874 0.0075590348560616
1507 26.45 29.15 0.0432625887596139 3.47131099154196 4.25842817554973 0.0119109174642235
1517 26.15 28.6 0.0424268751384634 3.23264597504892 4.9989472575944 0.00768393676274303
1527 26.05 28.45 0.0427411776135454 2.35025194618073 3.80408367830927 0.00859787413802414
1537 25.5 28.3 0.0438296051175662 3.25252938010113 5.93029687727618 0.00778151579635989
1547 27.35 29.75 0.0403802439487077 2.58079954971119 4.1151197462912 0.00747422556083002
1557 25.75 28.55 0.043876820579522 3.14349788410433 4.0843088702213 0.00777590394369032
1567 26.1 28.55 0.0421440891432262 2.10012530954452 4.13553280472388 0.00563712308386954
1577 25.6 29.55 0.0463315631530084 2.68328157299975 3.66311630345415 0.010730964854986
1587 25.8 28.8 0.04356627928537 3.03661861806499 5.98770670448606 0.0073299502091233
1597 24.95 28.25 0.0474000627904052 4.03243429156502 4.59834066181544 0.0123205790101177
1607 25.25 28.75 0.0454347468227726 3.78188201547158 6.83547249358275 0.00825888952868342
1617 26.95 29.2 0.0405727649126169 2.56443283972766 3.95501014703602 0.00581472015437126
1627 26.65 29 0.0412906662491211 2.08440323404692 4.43668914014897 0.00754043937677563
1637 25.7 29.15 0.0447524262559614 3.1639415790734 5.22418465056107 0.00795494831965608
1647 27.25 29.85 0.0408014500644806 3.38533991141059 5.86043828071803 0.00811026716925568
1657 25.75 29.5 0.0455762115919948 3.10983160823523 4.69602295340934 0.00996900292824036
1667 26.05 30 0.0445161572312294 3.21959461325245 6.57747351912091 0.00786247742268528
1677 26.4 30.5 0.0441738179904345 2.79849583658229 6.32039305906307 0.00900725694212164
1687 26.2 29.35 0.0430254211584584 2.93078038826019 6.54759899746304 0.00839922561450289
1697 26.4 30.4 0.04399099187542 2.98063928148238 6.42691708036557 0.00833956027163661
1707 26.25 30.75 0.0448478519023181 2.69258240356725 5.27032406873369 0.00585119379589263
1717 25.85 30 0.0453784460831378 2.81490394339244 5.87590978398015 0.00918266986516184
1727 26.65 31.7 0.0449477606397232 2.92493814599467 6.53814717034212 0.00768171228052603
1737 26.2 30.75 0.0458955294070082 3.15561321090562 4.8436067466083 0.010356644985652
1747 25.9 31.55 0.0484320064885159 3.89196202718534 6.27840911797181 0.0114870396303134
1757 26.85 30.5 0.0424933144546336 2.81490394339244 6.59744767235585 0.00709186307494487
1767 26.2 30.1 0.044476137068791 3.03661861806499 5.40857019728388 0.00845449833855181
1777 25.75 31.15 0.0476385756008178 2.69258240356725 5.52768153549883 0.00891445563403664
1787 25.45 30.25 0.0479331638686002 4.26089933674744 6.7111454822713 0.0103764774909353
1797 26.5 31.05 0.0451895799893494 3.50187919476627 4.96805585187691 0.00884306096239483
1807 26.4 30.65 0.0448925628033306 3.11870418434863 5.11216299880156 0.00965800205662532
1817 26.8 30.3 0.0433141738726471 3.23793306390293 4.0013155731321 0.00908296582658541
1827 26.45 30.15 0.0446973590088542 3.88621043935443 5.12244801674068 0.0110802866099562
1837 26.3 29.25 0.042863530945794 4.23146111383465 6.7735942414178 0.00776983871994076
1847 25.35 29.3 0.0467688414154883 3.42244910769128 5.06899761709406 0.0100550348917894
1857 25.85 29.3 0.0451680577087071 3.67459270926008 5.87680543367425 0.0108446523433979
1867 26.2 29.75 0.0440143982474225 3.56296742085937 6.50404732293265 0.00978646257028749
1877 24.8 30.45 0.0507240976461122 3.75008771827231 6.3118518427012 0.0116769923210946
1887 26.4 31.45 0.0456084123786927 3.61866506354281 6.24478729990483 0.00737300216346754
1897 26.3 31.15 0.0459342993690754 2.79284800875379 5.24429514605608 0.0101954533531666
1907 26.35 30 0.0448477875357157 3.73144532460631 4.37697323921932 0.0108343014106703
1917 26.7 30.8 0.0440309695733385 2.97533722104695 5.59699167316458 0.00928157606047648
1927 25.15 30.05 0.0482358599765447 2.79614396135671 4.91480041892799 0.00866485048937962
1937 27.15 31.05 0.0420751431607046 2.51887610693842 5.58640266511841 0.00434813080012277
1947 26.9 31.65 0.0440754448087353 2.78907643646083 5.85145056239994 0.00750665901841726
1957 27.1 31.8 0.0437276391811808 2.98945515190698 5.80018148536388 0.00729149497560433
1967 26.3 31.8 0.0465266264841431 2.86723780520189 5.57815287292166 0.00845155141576642
1977 25.9 31.35 0.0475213596133399 3.5526120857165 6.08946458626441 0.00916460339480131
1987 27 32.35 0.0447060516055278 2.5955427380922 5.54669175938993 0.00764195058764016
1997 25.45 31.2 0.0487913821759594 3.21959461325245 6.08362772659451 0.00954991571456859
2007 26.4 30.8 0.0449133923748841 2.81724015754127 4.82973247597356 0.0085608266276517
2017 25.85 30.9 0.0465533130777214 3.49849591742087 6.24836820803303 0.00659082814146569
2027 26.05 31.55 0.0473220795684785 2.92853475128326 4.31002503350893 0.00856335491527273
2037 26.2 32.3 0.0474452969057573 2.85804497036551 5.83185444912589 0.00807383816784741
2047 27.15 32.9 0.0454655683853015 3.13343598189457 4.9831294331342 0.00835568865351261
2057 26 31.45 0.0475225346044634 2.95581496465242 4.53611240926343 0.00950009930061021
2067 26.75 33.3 0.0483358196127844 3.0757968586676 3.70064005843655 0.0129270092605315
2077 26.4 32.1 0.0475189075021457 3.51537974290717 4.86556103759128 0.0112032281703789
2087 26.1 31.15 0.046187832651405 2.67345626877505 5.29423718475297 0.00723363992874599
2097 25 30.35 0.0505450689361592 4.1801536108768 5.51815186452856 0.0132721646125298
2107 25.95 31.3 0.0474247914013614 2.74293350457613 5.28254324713908 0.0100975231635156
2117 24.8 30.45 0.0504069262601507 3.03661861806499 5.45290844653711 0.0103138916169425
2127 26.2 29.95 0.0444487150745351 3.25414715159142 3.81789415640005 0.00700510684823509
2137 25.85 29.9 0.0457635113408259 3.26504614298014 4.80021929323629 0.00956119895673966
2147 24.65 29.75 0.0510576046691341 3.49849591742087 3.75394529304276 0.0131417493775122
2157 23.95 29 0.0516030335656342 2.76205491770548 3.86618266783304 0.00950870239295107
2167 25 29.65 0.0483532091013604 3.07793505625546 4.95532674582562 0.00920277429353248
2177 24.85 29.8 0.049012254452196 2.49789384966826 4.95877743846309 0.0104462000672863
2187 25.2 29.85 0.0474869211632592 3.39659271995674 5.94956875925076 0.00816590453706388
2197 24.85 30.5 0.0505734481816143 3.6168465473902 5.8982602252029 0.0106133571458854
2207 26 29.95 0.0449741500942314 3.24442842261525 5.15522218623734 0.00778723780930543
2217 25.4 29.85 0.0474238425474867 4.01837882995775 6.83855170878193 0.010823504165389
2227 26.1 31.15 0.0463404727956839 3.41667736412532 5.55617248036622 0.00735755502837122
2237 26.1 30.7 0.0451489206055693 2.77014155062992 5.7500572079534 0.00573635683097716
2247 25 28.95 0.0477021386998578 3.59824518634468 4.79555715439329 0.0107987478007723
2257 25.45 30.2 0.0474192428840921 3.28433282498336 6.04892334917632 0.00968390520114142
2267 24.4 30 0.0514913398374015 3.43970622980632 4.76831648543416 0.00906217398403839
2277 26.55 30.45 0.0445789409846682 4.35859707027991 6.27840911797181 0.0106961579988682
2287 25.45 31.45 0.0494368445415073 3.79022287915687 7.54268554714817 0.01145063912525
2297 24.5 29.25 0.0490425729002374 3.26867106425773 6.85085472961701 0.00828929182660896
2307 25.65 29.65 0.0466743126243715 5.05001302760175 6.48297365168339 0.00992568301491857
2317 25.65 30.65 0.0478454766144238 3.46827729116647 5.52768153549883 0.0113896636249867
2327 26 29.95 0.0446803879978261 2.79096285969744 5.78996409406192 0.00782635541053587
2337 25.55 29.6 0.0459118391942941 3.36350381220787 5.71608994073102 0.00769536385979105
2347 26.5 30.2 0.0433074641527931 2.92898401641611 5.50215268876885 0.00686459572850584
2357 26.1 30.85 0.0457471775161691 2.84512510131018 5.94956875925076 0.00817265886755791
2367 25.15 29.95 0.0474552157216149 3.0655127501044 6.90137286113575 0.00724097978523617
2377 24.95 29.4 0.0477257277991858 4.45415240918073 7.91002029407204 0.00837992886141717
2387 25.85 31.3 0.0473203133107392 2.77725726117276 5.82282261089025 0.0090800762632393
2397 25.65 31.55 0.0488542475158427 3.34467369189629 5.67983506061483 0.00934394919480072
2407 25.95 30.8 0.0459337721616755 3.37911542457957 6.66964845597696 0.0069153488550315
2417 25.25 30.65 0.0488395323051151 2.5105042479445 5.05001302760175 0.00964162750924725
2427 25.95 31.8 0.0488596023801523 4.12278648744422 6.22050937159533 0.012306029072099
2437 25.6 30.85 0.0485968917694617 3.43970622980632 6.21775894642028 0.0133142513857829
2447 25.55 30.75 0.0478237616420292 3.18673236370655 5.70203103242492 0.00953710927935851
2457 26 29.85 0.0448931039345799 4.11671816147919 6.200806399171 0.00742811027871606
2467 25.25 29.85 0.0474477022454321 2.40339671911936 4.69350054526694 0.00930210927949441
2477 25.35 30.15 0.0470309738834151 2.88872581636009 6.23466539852613 0.00700981259452912
2487 25.05 30.35 0.0487881217949852 3.06894461543893 5.90517168519078 0.00804510651672131
2497 25.9 29.35 0.0447170160230612 3.12713085246221 5.79723164422831 0.0113086226299432
2507 24.95 29.2 0.0479780581507092 3.50150343649545 5.32718944363921 0.00992743100244092
2517 25.15 28.15 0.0451319549231657 2.85205373832889 5.193872908483 0.00918024260365913
2527 26.05 29.7 0.0446906338017374 3.67745621463075 5.77745163272018 0.0102820927855471
2537 25.9 29.75 0.0450049781275468 3.72615224143027 5.82982350549853 0.00807136515417537
2547 26.3 29.8 0.0440277758819996 3.19703810292886 4.68592517405497 0.00884372204528651
2557 27.15 30.5 0.0423323303663003 2.66112362496905 5.29647350403524 0.0109638197315483
2567 26.15 30.85 0.0458713431317831 3.34467369189629 6.71428171492442 0.00988305014547698
2577 25.95 30.7 0.0470493603963537 3.64872003512695 7.08668135530157 0.0138524415215169
2587 26.8 31.05 0.0441256475490835 3.84707681233427 6.6844280942627 0.00903696515455722
2597 26.2 31 0.0454568831520935 2.89464114674359 6.46447783538706 0.00848919482321461
2607 27.05 31 0.0421409307694913 3.28433282498336 8.25259129957947 0.0059225061987211
2617 25.15 30.45 0.0493959468958505 3.15018796431678 5.63331257133099 0.011001015642428
2627 27.5 32.25 0.0430726694873433 3.3950428258674 5.52387163995841 0.00584248452194849
2637 26.9 31.9 0.0447116718638174 3.59678218763149 6.77378849140684 0.00933750904606838
2647 26.75 31.65 0.0444026352242882 2.80741499379205 7.19118612571924 0.00815368845574888
2657 25.65 29.6 0.0459799597913115 3.60226536910785 6.65226514647059 0.0114910388195365
2667 26.8 30.95 0.0435163108569315 2.78340949575384 5.43357011646361 0.00769280161528898
2677 25.65 30.8 0.0474578578892166 4.33194984662614 7.105224171433 0.00753577587156503
2687 26.45 31.75 0.0456238297376503 2.83725219182222 5.98133060359262 0.00697842076069064
2697 26.5 31.9 0.0467063117799853 3.06937332880491 6.28197086070421 0.0121587487783174
2707 26.45 31.8 0.0460404657757295 3.20320563120594 5.94359451758561 0.00843774909093451
2717 26.2 30.95 0.0466868238202079 4.0859193386685 5.77175518319487 0.0117074028018562
2727 25.65 30.3 0.0467663960291755 3.34467369189629 5.81377674149945 0.00867760646117323
2737 25.7 30.25 0.0464365832417712 2.34183913331292 4.74480325142538 0.00916561828220173
2747 25.45 30.45 0.048441359653624 3.87264359592419 5.08325424154749 0.0103589898757168
2757 25.4 31.05 0.0490178430543855 3.37794705639231 6.3285069329187 0.00972958885862403
2767 25.7 30.1 0.0464847701236684 3.26222397501427 5.72069189779293 0.00966726848617754
2777 26.5 30.65 0.0442216227436482 3.25252938010113 5.91407776322511 0.00826851958715302
2787 25.95 30.35 0.0453454047387203 3.06894461543893 6.1411039638437 0.00712949877455985
2797 25.3 28.7 0.0456961372928341 3.59970759046372 5.58286853263012 0.00834138899539668
2807 25.5 29.2 0.0449919708229818 2.78151794983659 5.77289492278126 0.00623394311294153
2817 25 29.85 0.0483162293282197 2.63578611064188 5.63144367766711 0.00904262345182766
2827 25.3 30.45 0.0483849129501379 2.84882247142292 6.3285069329187 0.0111877733752175
2837 26.15 30.5 0.0449254952040972 3.86992451986776 7.45159820370595 0.00772841018367224
2847 25.9 29.2 0.0446540259515984 3.33876750029897 5.22745787065507 0.0101489509591493
2857 25.7 30.5 0.0469237975621344 3.14726280407193 4.89360484929593 0.00805765194654484
2867 26.5 32.05 0.0467766043091208 3.54668117659609 4.96805585187691 0.0092713001941713
2877 26.35 31.65 0.0460105091204945 2.73909320377153 6.13252759772364 0.00817076872050939
2887 26.25 31.6 0.0467593489179769 3.38533991141059 5.6884000155441 0.00951058401981512
2897 25.5 33 0.052240748174654 3.36389498553154 5.05756338254115 0.0119268997471522
2907 26.15 33.15 0.0492841485441082 3.63136917777071 7.02083365870164 0.00944426482719478
2917 25.5 31.8 0.0489925774281008 3.17058852249032 7.55053152538214 0.00851401479750783
2927 26.45 32.35 0.0475672727351622 3.42552339450715 6.58766790458146 0.0129883488617333
2937 25.4 31.55 0.049540314932636 3.18549343447018 5.47217843661053 0.00817616249227499
2947 27.45 34.55 0.0469077280711695 3.33206116074531 6.54116519476944 0.0110787584143071
2957 26.45 32.35 0.0472965070626761 3.26826849376982 6.21775894642028 0.0115990727505387
2967 26.4 31.1 0.04513367023644 2.87273938583843 4.84387839388406 0.00725643108876158
2977 25.2 31.3 0.0503321612051273 3.25414715159142 6.06196077363196 0.0112809971103088
2987 24.5 31.05 0.05225680708297 2.23606797749979 4.0843088702213 0.00786247917411633
2997 25.95 30.45 0.0465163623688501 3.26826849376982 4.37065573786673 0.0101531644947932
3007 27.1 32.8 0.045163541751597 3.04181386329725 5.58758021254093 0.00733127302686184
3017 26.5 31.8 0.0454539557916016 2.13984751055328 5.92585769941231 0.0075822666400893
3027 26.1 30.55 0.0456099602143236 3.19374388453426 6.65285850712229 0.0110027903723416
3037 26.7 31.45 0.0447540075985628 3.52584443039797 6.47647564977321 0.00848954124526522
3047 26.65 31.05 0.0442935791252217 3.36037278633754 5.89803714003762 0.00818031109370695
3057 26.75 31.65 0.0452903166565805 3.73989867580168 7.72742893171699 0.0125627816989654
3067 26.75 32.6 0.0459978592909585 3.0240265941465 5.66057464071961 0.00778009153620599
3077 25.45 30.05 0.0481259006624056 3.59055779276116 4.95745053323517 0.0119213827191285
3087 25.6 29.25 0.0460277319811699 3.93900869175027 5.85684484846127 0.0111920588545981
3097 26.2 30.7 0.0456099902643887 3.23793306390293 5.44928773713641 0.00924953157448697
3107 26.1 30.2 0.0452680067749253 3.79611990271507 6.73248214178647 0.0107278188036639
3117 25.6 29.5 0.0452944257779315 3.21836833455124 6.99247716064238 0.00860543390434856
3127 24.65 28.6 0.0469456538549853 3.166851333489 6.26939097184844 0.00556287961805555
3137 25.75 29.8 0.0462978550584375 3.76793954583306 6.00526085151485 0.0114683554004587
3147 26 30.6 0.0457800072583719 2.79096285969744 5.11344975736074 0.00755578940954555
